Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Participant,Color,Tracking Ratio [%],Category Group,Index Right,Index Left,Pupil Diameter Right [mm],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content,groupe d'enfants,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Group Left,AOI Scope Left,AOI Order Binocular
12590,231023.7,11:04:19:114,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,14,20,0.0,3.8,438.33870350635834,323.27783419659664,564.623339036979,387.6684763864172,-,-,0.0,0.0,0.0,0.2,0.3,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
12592,231057.096,11:04:19:147,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,14,29,0,3.817,393.47171025488734,325.96823250074226,595.7638936474665,436.5001523331599,-,-,0,0,0,0.2026,0.3437,-0.917,0,-,-,-,-,-,-,-,-,,,,,,,
12594,231090.481,11:04:19:180,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,30,,3.5239,,473.63705913459876,375.02866696387053,619.1193096053321,382.5997647012011,-,,0.0578,0.3303,-0.9421,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
12596,231123.866,11:04:19:214,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,30,29,3.5167,3.8446,530.5969024654225,333.58331974359686,633.0664893639457,403.3669654023282,-,-,0.0587,0.3292,-0.9424,0.2029,0.3221,-0.9247,0,-,-,-,-,-,-,-,-,,,,,,,
12598,231157.252,11:04:19:247,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,30,,3.5106,,573.5107434327156,378.0689153949865,643.5268741829059,370.2687930355975,-,,0.0635,0.3285,-0.9424,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
12600,231190.6,11:04:19:281,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,31,30,3.5,3.9,585.0774221644953,359.392349031306,642.6920048309677,342.2755402110828,-,-,0.0,0.3,-0.9,0.2,0.3,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
12602,231224.0,11:04:19:314,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,31,30,3.5,3.9,594.3122831215422,388.75419399911004,638.0969960971549,397.38865523930195,-,-,0.0,0.3,-0.9,0.1,0.3,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
12604,231257.399,11:04:19:347,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,31,,3.5336,,605.4986404404368,401.7711837760051,634.6507395467954,374.9859216519261,-,,0.0056,0.3409,-0.9401,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
12606,231290.779,11:04:19:381,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,31,30,3.5482,3.8726,611.676865404459,447.0320992044679,629.9128029040713,363.3424090730067,-,-,0.0062,0.3412,-0.94,0.1572,0.3439,-0.9257,0,-,-,-,-,-,-,-,-,,,,,,,
12608,231324.158,11:04:19:414,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,31,30,3.5693,3.8666,613.2843870671693,410.0959396764463,626.3636670312959,339.53912190309677,-,-,0.0103,0.3408,-0.9401,0.158,0.345,-0.9252,0,-,-,-,-,-,-,-,-,,,,,,,
12610,231357.5,11:04:19:447,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,31,30,3.6,3.9,609.3148396888505,432.5245458540326,625.7894051355189,341.44886394843195,-,-,0.0,0.3,-0.9,0.2,0.3,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
12612,231390.9,11:04:19:481,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,31,30,3.6,3.9,607.2017196567045,384.69971747037755,622.5908014813432,392.52645600676897,-,-,0.0,0.3,-0.9,0.2,0.3,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
12614,231424.297,11:04:19:514,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,31,,3.5876,,607.0201661226142,364.1681409111969,620.1918487407115,445.9467001756723,-,,0.0095,0.3336,-0.9427,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
12616,231457.677,11:04:19:548,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,31,,3.5869,,605.2238894236175,372.0635072449809,618.3926341852376,366.5036294382076,-,,0.0093,0.3403,-0.9403,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
12618,231491.057,11:04:19:581,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,15,,0,,518.7368816292762,392.3131870754177,617.0432232686322,399.817401698689,-,,0,0,0,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
12620,231524.4,11:04:19:614,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,15,14,0.0,0.0,453.90230382479467,418.72880716972946,527.6320600543118,333.3336765359613,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
12622,231557.8,11:04:19:648,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,15,14,0.0,0.0,405.2381950706465,344.44748919602364,460.5355122427843,326.8537154955778,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
12624,231591.196,11:04:19:681,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,15,14,0,0,368.7681844813464,384.6202291210516,410.2411723604497,290.7876499576146,-,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,,,,,,,
12626,231624.576,11:04:19:714,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,32,31,3.5528,3.8032,435.23191297754977,301.4386699526061,457.6421144303414,341.6026104923651,-,-,0.0416,0.3491,-0.9362,0.1754,0.3491,-0.9205,0,-,-,-,-,-,-,-,-,,,,,,,
12628,231657.955,11:04:19:748,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,32,,3.545,,472.2531677287995,376.2166855291705,493.19282098276017,290.05661071160443,-,,0.0296,0.3275,-0.9444,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
12630,231691.3,11:04:19:781,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,32,31,3.5,3.8,504.4566216441379,369.29340128602666,528.3381616563012,334.69664279782154,-,-,0.0,0.3,-0.9,0.2,0.3,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
12632,231724.7,11:04:19:815,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,32,31,3.5,3.8,532.8697391743503,368.28269361651655,548.7094119894788,358.3525089433365,-,-,0.0,0.3,-0.9,0.2,0.3,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
12634,231758.093,11:04:19:848,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,32,,3.5187,,549.9643479393086,378.34652072475166,563.987849739362,358.0259987759306,-,,0.0272,0.3311,-0.9432,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
12636,231791.471,11:04:19:881,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,32,31,3.5171,3.804,563.1491469217541,366.5902650111895,581.1764669664389,393.209686714239,-,-,0.0274,0.3319,-0.9429,0.1802,0.3425,-0.9221,0,-,-,-,-,-,-,-,-,,,,,,,
12638,231824.85,11:04:19:915,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,32,31,3.5247,3.8187,580.4337229903732,397.7443337206705,589.6927037116011,402.14275686924856,-,-,0.025,0.3294,-0.9439,0.1791,0.3336,-0.9256,0,-,-,-,-,-,-,-,-,,,,,,,
12640,231858.2,11:04:19:948,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,32,31,3.5,3.8,587.5551219446031,397.36342222411355,610.4017858252198,381.7341275266348,-,-,0.0,0.3,-0.9,0.2,0.3,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
12642,231891.6,11:04:19:982,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,32,31,3.5,3.8,589.9701365776768,411.00305582483577,620.8841414682648,421.0203301694927,-,-,0.0,0.3,-0.9,0.2,0.3,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
12644,231924.985,11:04:20:015,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,32,31,3.5625,3.87,594.3181798398575,391.53728274907814,626.5655355923396,330.92537470490356,-,-,0.0261,0.3296,-0.9438,0.1784,0.3417,-0.9227,0,-,-,-,-,-,-,-,-,,,,,,,
12646,231958.364,11:04:20:048,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,32,,3.576,,597.0300960779385,392.5375853661749,630.8265811853956,413.2073554873473,-,,0.0242,0.3278,-0.9444,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
12648,231991.7,11:04:20:082,Trial018,VNVD151207.avi,25,DarkBlue,0.0,Eye,32,31,3.6,3.9,599.0640332564993,394.82354744599775,634.0223653801877,386.0296588417528,-,-,0.0,0.3,-0.9,0.2,0.3,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
12650,232025.1,11:04:20:115,Trial018,VNVD151207.avi,25,DarkBlue,0.0,Eye,32,31,3.6,3.9,600.5894861404198,379.24326232736047,636.4192035262816,341.27292171806084,-,-,0.0,0.3,-0.9,0.2,0.3,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
12652,232058.5,11:04:20:148,Trial018,VNVD151207.avi,25,DarkBlue,0.0,Eye,32,31,3.6,3.9,601.7335758033603,369.0277044614084,,,-,-,0.0,0.3,-0.9,0.2,0.3,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
12654,232091.9,11:04:20:182,Trial018,VNVD151207.avi,25,DarkBlue,0.0,Eye,32,31,3.6,3.9,,,,,-,-,0.0,0.3,-0.9,0.2,0.3,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
12656,232125.3,11:04:20:215,Trial018,VNVD151207.avi,25,DarkBlue,0.0,Eye,32,31,3.6,3.9,,,,,-,-,0.0,0.3,-0.9,0.2,0.3,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
12658,232158.7,11:04:20:249,Trial018,VNVD151207.avi,25,DarkBlue,0.0,Eye,32,31,3.6,4.0,,,,,-,-,0.0,0.3,-0.9,0.2,0.3,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
12660,232192.1,11:04:20:282,Trial018,VNVD151207.avi,25,DarkBlue,0.0,Eye,32,31,3.6,4.0,,,,,-,-,0.0,0.3,-0.9,0.2,0.3,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
12662,232225.5,11:04:20:315,Trial018,VNVD151207.avi,25,DarkBlue,0.0,Eye,32,31,3.6,4.0,,,,,-,-,0.0,0.3,-0.9,0.2,0.3,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
12664,232258.9,11:04:20:349,Trial018,VNVD151207.avi,25,DarkBlue,0.0,Eye,32,31,3.6,4.0,,,,,-,-,0.0,0.3,-0.9,0.2,0.3,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
12666,232292.3,11:04:20:382,Trial018,VNVD151207.avi,25,DarkBlue,0.0,Eye,32,31,3.6,4.0,,,,,-,-,0.0,0.3,-0.9,0.2,0.3,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
12668,232325.7,11:04:20:416,Trial018,VNVD151207.avi,25,DarkBlue,0.0,Eye,32,31,3.6,4.0,,,,,-,-,0.0,0.3,-0.9,0.2,0.3,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
12670,232359.1,11:04:20:449,Trial018,VNVD151207.avi,25,DarkBlue,0.0,Eye,32,31,3.6,4.0,,,,,-,-,0.0,0.3,-0.9,0.2,0.3,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
12672,232392.5,11:04:20:482,Trial018,VNVD151207.avi,25,DarkBlue,0.0,Eye,32,31,3.6,4.0,,,,,-,-,0.0,0.3,-0.9,0.2,0.3,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
12674,232425.9,11:04:20:516,Trial018,VNVD151207.avi,25,DarkBlue,0.0,Eye,32,31,3.6,4.0,,,,,-,-,0.0,0.3,-0.9,0.2,0.3,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
12676,232459.3,11:04:20:549,Trial018,VNVD151207.avi,25,DarkBlue,0.0,Eye,32,31,3.6,4.0,,,,,-,-,0.0,0.3,-0.9,0.2,0.3,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
12678,232492.647,11:04:20:583,Trial018,VNVD151207.avi,25,DarkBlue,0.0,Eye,32,,3.6194,,,,,,-,,0.0115,0.3103,-0.9506,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
12680,232526.043,11:04:20:616,Trial018,VNVD151207.avi,25,DarkBlue,0.0,Eye,32,,3.6261,,,,,,-,,0.01,0.3119,-0.9501,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
12682,232559.441,11:04:20:649,Trial018,VNVD151207.avi,25,DarkBlue,0.0,Eye,32,,3.6347,,,,,,-,,0.0095,0.308,-0.9513,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
12684,232592.84,11:04:20:683,Trial018,VNVD151207.avi,25,DarkBlue,0.0,Eye,32,31,3.6385,3.9907,,,,,-,-,0.0101,0.3116,-0.9502,0.1566,0.3195,-0.9345,0,-,-,-,-,-,-,-,-,,,,,,,
12686,232626.239,11:04:20:716,Trial018,VNVD151207.avi,25,DarkBlue,0.0,Eye,32,31,3.6468,3.9937,,,,,-,-,0.0054,0.3154,-0.949,0.1567,0.3245,-0.9328,0,-,-,-,-,-,-,-,-,,,,,,,
12688,232659.639,11:04:20:750,Trial018,VNVD151207.avi,25,DarkBlue,0.0,Eye,32,31,3.6563,3.9964,,,,,-,-,0.0073,0.313,-0.9497,0.1567,0.3187,-0.9348,0,-,-,-,-,-,-,-,-,,,,,,,
12690,232693.038,11:04:20:783,Trial018,VNVD151207.avi,25,DarkBlue,0.0,Eye,32,31,3.6629,3.9974,,,,,-,-,0.0044,0.3105,-0.9506,0.1617,0.3179,-0.9342,0,-,-,-,-,-,-,-,-,,,,,,,
12692,232726.437,11:04:20:816,Trial018,VNVD151207.avi,25,DarkBlue,0.0,Eye,32,,3.6631,,,,,,-,,-0.0024,0.314,-0.9494,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
12694,232759.837,11:04:20:850,Trial018,VNVD151207.avi,25,DarkBlue,0.0,Eye,32,,3.6688,,,,,,-,,-0.0023,0.313,-0.9498,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
12696,232793.236,11:04:20:883,Trial018,VNVD151207.avi,25,DarkBlue,0.0,Eye,32,31,3.6707,4.0004,,,,,-,-,-0.0032,0.3107,-0.9505,0.1504,0.3178,-0.9362,0,-,-,-,-,-,-,-,-,,,,,,,
12698,232826.635,11:04:20:917,Trial018,VNVD151207.avi,25,DarkBlue,0.0,Eye,32,,3.6661,,,,,,-,,-0.0043,0.3141,-0.9494,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
12700,232860.034,11:04:20:950,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,32,31,3.6543,3.9972,608.2931379354662,414.02042897468397,609.5232680008602,427.4095374231053,-,-,-0.0034,0.3191,-0.9477,0.1503,0.3187,-0.9358,0,-,-,-,-,-,-,-,-,,,,,,,
12702,232893.434,11:04:20:983,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,32,,3.6454,,613.4663024774593,366.7755317808006,609.5030276405294,410.9593153810635,-,,-0.0068,0.313,-0.9497,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
12704,232926.826,11:04:21:017,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,32,,3.6438,,613.6037742687563,388.95344475986604,609.4878473702812,384.47206937600686,-,,-0.0044,0.31,-0.9507,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
12706,232960.21,11:04:21:050,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,32,,3.638,,611.488655129066,362.74499577465053,609.4764621675951,435.03948842912246,-,,-0.0055,0.3132,-0.9497,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
12708,232993.6,11:04:21:083,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,32,31,3.6,4.0,618.3864586776308,390.757384754829,609.1381144704959,407.1872908499997,-,-,0.0,0.3,-0.9,0.2,0.3,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
12710,233027.0,11:04:21:117,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,32,31,3.6,4.0,609.3070433775721,413.17851073986213,608.1661623244003,436.280367117068,-,-,0.0,0.3,-0.9,0.1,0.3,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
12712,233060.4,11:04:21:150,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,19,22,3.6,4.0,608.282081414538,375.34541646255025,602.6293575534272,422.76971559880417,-,-,0.0,0.3,-1.0,0.2,0.3,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
12714,233093.748,11:04:21:184,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,33,,3.6425,,603.0757482576408,408.4951309119881,598.4767539751975,377.61018330780956,-,,0.0095,0.2216,-0.9751,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
12716,233127.133,11:04:21:217,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,33,,3.6398,,604.6864709164261,433.8184051690216,595.3623012915252,361.39928668585276,-,,0.0079,0.2161,-0.9763,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
12718,233160.517,11:04:21:250,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,33,,3.633,,602.6235620511636,441.4701760625399,593.026461778771,380.17916730343893,-,,0.0083,0.2195,-0.9756,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
12720,233193.902,11:04:21:284,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,33,32,3.6286,3.9826,605.0163441736299,454.98828398474274,598.8887974223986,437.50614635711196,-,-,0.0065,0.2168,-0.9762,0.171,0.2268,-0.9588,0,-,-,-,-,-,-,-,-,,,,,,,
12722,233227.3,11:04:21:317,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,20,23,3.6,4.0,604.1733930399366,408.08550092766575,611.1541576591476,415.82829029005075,-,-,0.0,0.2,-1.0,0.2,0.2,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
12724,233260.7,11:04:21:351,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,34,33,3.6,4.0,603.9640570061803,474.0593844082392,612.9802491819256,458.25062777946914,-,-,0.0,0.1,-1.0,0.2,0.2,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
12726,233294.1,11:04:21:384,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,34,33,3.6,4.0,605.987805535924,468.5415648896547,625.2843503094521,440.9642224859198,-,-,0.0,0.1,-1.0,0.2,0.2,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
12728,233327.44,11:04:21:417,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,34,33,3.6158,4.0096,611.1242946591825,528.5526027948034,633.9999869257149,412.20737042138177,-,-,0.0057,0.1451,-0.9894,0.1614,0.1613,-0.9736,0,-,-,-,-,-,-,-,-,,,,,,,
12730,233360.825,11:04:21:451,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,34,,3.6208,,610.2795581557632,489.2352103365168,640.5367143879121,488.8062365184214,-,,0.0114,0.1401,-0.9901,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
12732,233394.205,11:04:21:484,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,34,33,3.6234,4.0167,610.1331525634806,510.20991154642115,632.5354950284964,507.82276423657004,-,-,0.0086,0.1361,-0.9907,0.1658,0.1574,-0.9735,0,-,-,-,-,-,-,-,-,,,,,,,
12734,233427.6,11:04:21:517,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,34,33,3.6,4.0,609.0205385592584,487.94398811082027,626.7960153867019,479.52667569891565,-,-,0.0,0.1,-1.0,0.2,0.2,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
12736,233461.0,11:04:21:551,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,21,24,3.6,4.0,610.7834198381861,478.56458042121665,617.4583979333171,472.5191893665183,-,-,0.0,0.2,-1.0,0.2,0.2,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
12738,233494.332,11:04:21:584,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,35,34,3.6085,3.9756,603.2014931702137,444.6259345977024,630.2518019991978,484.98167478348466,-,-,0.0154,0.3487,-0.9371,0.1501,0.3531,-0.9235,0,-,-,-,-,-,-,-,-,,,,,,,
12740,233527.707,11:04:21:618,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,35,,3.6033,,605.867380217469,356.16461177703485,639.8468550486084,453.3633670386166,-,,0.0086,0.3496,-0.9369,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
12742,233561.1,11:04:21:651,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,35,34,3.6,3.9,612.6094429206244,403.47265527196737,635.010449617499,466.9095765604864,-,-,0.0,0.3,-0.9,0.2,0.3,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
12744,233594.5,11:04:21:684,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,35,34,3.6,3.9,608.5489436404691,451.0406304612526,630.2174034531106,449.08309261992497,-,-,0.0,0.3,-0.9,0.2,0.3,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
12746,233627.834,11:04:21:718,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,35,34,3.5849,3.9147,613.8431126712455,408.79807383982086,627.3413185748965,392.3483226385761,-,-,0.0035,0.3411,-0.94,0.1575,0.3399,-0.9272,0,-,-,-,-,-,-,-,-,,,,,,,
12748,233661.21,11:04:21:751,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,35,,3.5738,,622.5677084460174,438.2089855845373,625.184254916236,397.1856253131699,-,,0.0057,0.3428,-0.9394,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
12750,233694.6,11:04:21:784,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,35,34,3.6,3.9,622.9152927088052,446.4240017879891,626.8080301301368,408.82319417855507,-,-,0.0,0.3,-0.9,0.2,0.3,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
12752,233728.0,11:04:21:818,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,35,34,3.6,3.9,621.6822134890261,380.52331761646434,618.3793570572677,398.8511401266146,-,-,0.0,0.3,-0.9,0.2,0.3,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
12754,233761.337,11:04:21:851,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,35,,3.5553,,627.54713592182,426.8235387295052,612.057852252616,389.51275813150727,-,,0.0151,0.3473,-0.9376,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
12756,233794.71,11:04:21:885,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,35,34,3.5478,3.8668,628.7881587460081,351.6023608374499,620.4403754245099,419.01931849142164,-,-,0.0124,0.3489,-0.9371,0.1684,0.3505,-0.9213,0,-,-,-,-,-,-,-,-,,,,,,,
12758,233828.1,11:04:21:918,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,35,34,3.5,3.9,635.4767231779008,365.1104455704936,630.8066302453818,408.76794255341395,-,-,0.0,0.3,-0.9,0.2,0.3,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
12760,233861.5,11:04:21:951,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,35,34,3.5,3.9,633.7771962677788,394.0330551932156,634.9901617303997,382.40626349668065,-,-,0.0,0.3,-0.9,0.2,0.3,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
12762,233894.829,11:04:21:985,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,35,34,3.538,3.8631,642.6057153072295,399.5067545581785,638.5937861451678,364.61137485961973,-,-,0.0154,0.3469,-0.9378,0.1714,0.345,-0.9228,0,-,-,-,-,-,-,-,-,,,,,,,
12764,233928.202,11:04:22:018,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,22,25,3.5283,3.8633,641.6396712002545,401.53885529138273,635.6542013520153,400.6823446290645,-,-,0.0075,0.3452,-0.9385,0.1721,0.3403,-0.9244,0,-,-,-,-,-,-,-,-,,,,,,,
12766,233961.6,11:04:22:051,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,22,25,3.5,3.9,694.6066289038301,451.5703345630924,697.7562804682547,375.798026649224,-,-,0.2,0.3,-0.9,0.3,0.3,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
12768,233994.948,11:04:22:085,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,36,35,3.5187,3.8627,743.833826123924,439.90363187319775,750.5947799378313,378.03896042542254,-,-,0.1968,0.2992,-0.9337,0.3427,0.284,-0.8955,0,-,-,-,-,-,-,-,-,,,,,,,
12770,234028.321,11:04:22:118,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,36,35,3.5064,3.864,785.5244229252772,407.5471544064458,784.0754723236022,377.12409137083716,-,-,0.201,0.2987,-0.933,0.3413,0.2819,-0.8967,0,-,-,-,-,-,-,-,-,,,,,,,
12772,234061.7,11:04:22:152,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,36,35,3.5,3.9,818.9890000545363,398.5474986985223,815.0818626654561,393.5078068628326,-,-,0.2,0.3,-0.9,0.3,0.3,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
12774,234095.1,11:04:22:185,Trial018,VNVD151207.avi,25,DarkBlue,72.8,Eye,36,35,3.5,3.9,835.1221550961526,438.5398541711801,841.1265414107454,387.873148660616,-,-,0.2,0.3,-0.9,0.3,0.3,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
12776,234128.44,11:04:22:218,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,36,35,3.4717,3.86,844.3978864649596,377.8029428202795,848.9729666913379,442.8656710596085,-,-,0.1962,0.3004,-0.9334,0.3381,0.2867,-0.8964,0,-,-,-,-,-,-,-,-,,,,,,,
12778,234161.814,11:04:22:252,Trial018,VNVD151207.avi,25,DarkBlue,72.8052,Eye,36,,3.4655,,846.3280183108109,408.49363445893925,854.8577856517821,401.91599837678075,-,,0.1922,0.3031,-0.9334,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
