Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Participant,Color,Tracking Ratio [%],Category Group,Index Right,Index Left,Pupil Diameter Right [mm],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Group Left,AOI Scope Left,AOI Order Binocular,groupe d'enfants
30972,2740947.772,18:10:06:540,Trial019,Eye Tracking (ballon droite).avi,58,DarkKhaki,86.4867,Eye,83,80,,,735.9028158501451,330.9276884708709,729.6513048527814,407.8817191300386,-,-,0.0203,0.225,-0.9742,0.0033,0.2189,-0.9758,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
30976,2741014.577,18:10:06:607,Trial019,Eye Tracking (ballon droite).avi,58,DarkKhaki,86.4867,Eye,83,80,,,736.9794928957255,397.23188561480805,736.190951666914,326.2289160891235,-,-,0.0197,0.196,-0.9804,0.0032,0.1984,-0.9801,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
30980,2741081.382,18:10:06:674,Trial019,Eye Tracking (ballon droite).avi,58,DarkKhaki,86.4867,Eye,83,80,,,733.2589514694027,419.05045091922375,736.0205520464046,397.9467833725203,-,-,0.0186,0.1976,-0.9801,0.0017,0.1904,-0.9817,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
30984,2741148.188,18:10:06:741,Trial019,Eye Tracking (ballon droite).avi,58,DarkKhaki,86.4867,Eye,84,80,,,740.550562592939,344.53690910895523,736.7496995901583,388.37045011639077,-,-,0.0168,0.1927,-0.9811,0.0017,0.1939,-0.981,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
30988,2741214.993,18:10:06:807,Trial019,Eye Tracking (ballon droite).avi,58,DarkKhaki,86.4867,Eye,84,80,,,745.1876159193725,299.5469614044441,740.2195070954069,365.3647165016881,-,-,0.0207,0.1972,-0.9802,0.0009,0.1987,-0.9801,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
30992,2741281.799,18:10:06:874,Trial019,Eye Tracking (ballon droite).avi,58,DarkKhaki,86.4867,Eye,84,80,,,744.0201204916992,391.7726250839792,740.6845930155816,363.22589241110467,-,-,0.0193,0.1924,-0.9811,0.0019,0.1967,-0.9805,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
30996,2741348.601,18:10:06:941,Trial019,Eye Tracking (ballon droite).avi,58,DarkKhaki,86.4867,Eye,84,80,,,741.6026126271796,366.76710622165746,738.5078354197335,324.46045667222097,-,-,0.0246,0.1883,-0.9818,0.0031,0.1902,-0.9817,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
31000,2741415.404,18:10:07:008,Trial019,Eye Tracking (ballon droite).avi,58,DarkKhaki,86.4867,Eye,84,80,,,736.9015991446186,354.31309583312645,730.6485160131585,400.11585435421273,-,-,0.0122,0.1972,-0.9803,0.0004,0.1997,-0.9799,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
31004,2741482.185,18:10:07:075,Trial019,Eye Tracking (ballon droite).avi,58,DarkKhaki,86.4867,Eye,84,80,,,734.5252071352843,373.47024147599154,731.548703320516,364.9580299886339,-,-,0.0237,0.1987,-0.9798,0.0001,0.1987,-0.9801,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
31008,2741548.945,18:10:07:141,Trial019,Eye Tracking (ballon droite).avi,58,DarkKhaki,86.4867,Eye,84,80,,,744.6596607403412,347.8622677311505,728.099793914981,289.9326405050683,-,-,0.0135,0.2294,-0.9732,0.0011,0.2272,-0.9739,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
31012,2741615.705,18:10:07:208,Trial019,Eye Tracking (ballon droite).avi,58,DarkKhaki,86.4867,Eye,84,61,,,743.4899312612948,375.5079923110218,731.4703622825252,381.52270178839814,-,-,0.0106,0.2325,-0.9725,-0.0056,0.2215,-0.9752,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
31016,2741682.465,18:10:07:275,Trial019,Eye Tracking (ballon droite).avi,58,DarkKhaki,86.4867,Eye,85,81,,,741.9292173082107,447.9711848717995,731.1614278259013,384.60897470570916,-,-,0.0105,0.2358,-0.9718,-0.004,0.2255,-0.9742,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
31020,2741749.226,18:10:07:342,Trial019,Eye Tracking (ballon droite).avi,58,DarkKhaki,86.4867,Eye,85,81,,,730.074798647503,385.1360790132818,732.1717436247143,315.3117208863905,-,-,0.0224,0.2272,-0.9736,0.0054,0.2313,-0.9729,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
31024,2741815.986,18:10:07:408,Trial019,Eye Tracking (ballon droite).avi,58,DarkKhaki,86.4867,Eye,85,81,,,735.940199909752,345.5954759789722,731.6593257435376,381.21341274428863,-,-,0.0258,0.2376,-0.971,0.0077,0.2287,-0.9735,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
31028,2741882.746,18:10:07:475,Trial019,Eye Tracking (ballon droite).avi,58,DarkKhaki,86.4867,Eye,85,81,,,746.3162767067142,342.251706505487,733.8757205170901,399.13419400151093,-,-,0.0253,0.241,-0.9702,0.0166,0.2266,-0.9738,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
31032,2741949.506,18:10:07:542,Trial019,Eye Tracking (ballon droite).avi,58,DarkKhaki,86.4867,Eye,85,81,,,741.5539454185437,412.99297256971784,732.5591270285416,370.75609585960694,-,-,0.0243,0.2345,-0.9718,0.0075,0.2313,-0.9729,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
31036,2742016.266,18:10:07:609,Trial019,Eye Tracking (ballon droite).avi,58,DarkKhaki,86.4867,Eye,85,81,,,746.0883045997846,355.22831378757473,728.1869172531642,348.60979427654655,-,-,0.017,0.2383,-0.971,0.008,0.2239,-0.9746,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
31040,2742083.027,18:10:07:675,Trial019,Eye Tracking (ballon droite).avi,58,DarkKhaki,86.4867,Eye,85,81,,,750.3532041630575,352.00894427543943,729.5127841671382,360.2500118315973,-,-,0.0203,0.2333,-0.9722,0.0114,0.224,-0.9745,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
31044,2742149.784,18:10:07:742,Trial019,Eye Tracking (ballon droite).avi,58,DarkKhaki,86.4867,Eye,85,81,,,737.9059712568626,283.1636966896449,744.4677592324682,414.25501505622157,-,-,0.0227,0.2272,-0.9736,0.0067,0.2253,-0.9743,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
31048,2742216.533,18:10:07:809,Trial019,Eye Tracking (ballon droite).avi,58,DarkKhaki,86.4867,Eye,85,81,,,737.6268116822819,334.01257435475713,744.8941584728869,384.0065362213472,-,-,0.015,0.229,-0.9733,0.0056,0.2301,-0.9731,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
31052,2742283.283,18:10:07:876,Trial019,Eye Tracking (ballon droite).avi,58,DarkKhaki,86.4867,Eye,85,81,,,737.9390505774571,377.0724791070544,740.5723308755325,383.06547135635105,-,-,0.0141,0.2339,-0.9722,-0.0068,0.2313,-0.9729,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
31056,2742350.052,18:10:07:942,Trial019,Eye Tracking (ballon droite).avi,58,DarkKhaki,86.4867,Eye,85,81,,,737.2184038195094,356.09464299898195,737.4939759056892,405.16990155954244,-,-,0.0128,0.2384,-0.9711,0.001,0.2241,-0.9746,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
31060,2742416.821,18:10:08:009,Trial019,Eye Tracking (ballon droite).avi,58,DarkKhaki,86.4867,Eye,85,81,,,730.9486833580323,396.2945694805899,731.225218811996,331.67797459981875,-,-,0.0081,0.2337,-0.9723,-0.0065,0.229,-0.9734,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
31064,2742483.59,18:10:08:076,Trial019,Eye Tracking (ballon droite).avi,58,DarkKhaki,86.4867,Eye,85,81,,,727.3186761327287,371.4881042660726,727.0675241487763,374.06217895294594,-,-,0.0182,0.229,-0.9732,0.0082,0.2279,-0.9736,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
31068,2742550.359,18:10:08:143,Trial019,Eye Tracking (ballon droite).avi,58,DarkKhaki,86.4867,Eye,85,81,,,729.9987639851216,397.64043844300727,722.2565723625539,412.49150486870263,-,-,0.0247,0.233,-0.9722,0.0043,0.2292,-0.9734,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
31072,2742617.128,18:10:08:210,Trial019,Eye Tracking (ballon droite).avi,58,DarkKhaki,86.4867,Eye,85,81,,,729.9512890794985,283.5553684537333,722.301087223895,393.865630673934,-,-,0.0197,0.2339,-0.9721,0.0122,0.2298,-0.9732,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
31076,2742683.897,18:10:08:276,Trial019,Eye Tracking (ballon droite).avi,58,DarkKhaki,86.4867,Eye,85,81,,,746.8583896325931,384.32235657316346,718.4872241502039,360.87889590430876,-,-,0.0204,0.235,-0.9718,0.0015,0.2252,-0.9743,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
31080,2742750.666,18:10:08:343,Trial019,Eye Tracking (ballon droite).avi,58,DarkKhaki,86.4867,Eye,85,81,,,740.3144154945245,399.08525840183233,716.5662232651504,347.9300115010906,-,-,0.0162,0.2343,-0.972,-0.0068,0.2211,-0.9752,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
31084,2742817.435,18:10:08:410,Trial019,Eye Tracking (ballon droite).avi,58,DarkKhaki,86.4867,Eye,85,81,,,740.5852344226906,407.9327264516281,721.2467282693515,324.9869261166979,-,-,0.0004,0.2425,-0.9701,-0.0078,0.2245,-0.9744,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
31088,2742884.204,18:10:08:477,Trial019,Eye Tracking (ballon droite).avi,58,DarkKhaki,86.4867,Eye,85,81,,,741.8361220584761,327.50987115959447,717.6729772574394,376.9766735139197,-,-,0.0128,0.2274,-0.9737,-0.0048,0.2286,-0.9735,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
31092,2742950.973,18:10:08:543,Trial019,Eye Tracking (ballon droite).avi,58,DarkKhaki,86.4867,Eye,85,81,,,740.3047073840435,334.8945763343794,725.141621420791,386.11251676789254,-,-,0.0231,0.239,-0.9707,0.0032,0.2262,-0.9741,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
31096,2743017.733,18:10:08:610,Trial019,Eye Tracking (ballon droite).avi,58,DarkKhaki,86.4867,Eye,85,81,,,740.8415489701617,403.92148661102993,729.0841626558907,316.3121703989829,-,-,0.0203,0.2348,-0.9718,0.0034,0.2279,-0.9737,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
31100,2743084.486,18:10:08:677,Trial019,Eye Tracking (ballon droite).avi,58,DarkKhaki,86.4867,Eye,85,81,,,742.2568848813311,358.53822002150355,734.4760926059116,299.90875065099567,-,-,0.0176,0.2334,-0.9722,0.0066,0.2268,-0.9739,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
31104,2743151.243,18:10:08:744,Trial019,Eye Tracking (ballon droite).avi,58,DarkKhaki,86.4867,Eye,85,81,,,744.1674777387365,333.278041484951,736.6462094277198,326.67820177431713,-,-,0.0113,0.2358,-0.9717,-0.0182,0.2209,-0.9751,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
31108,2743218.005,18:10:08:810,Trial019,Eye Tracking (ballon droite).avi,58,DarkKhaki,86.4867,Eye,85,81,,,734.6773925041656,286.88816658867904,728.584266956924,380.44630098660696,-,-,0.0048,0.2308,-0.973,-0.0111,0.2245,-0.9744,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
31112,2743284.768,18:10:08:877,Trial019,Eye Tracking (ballon droite).avi,58,DarkKhaki,86.4867,Eye,85,81,,,728.671603967862,308.3845279837919,713.3965891608755,354.1176750207206,-,-,0.0171,0.2341,-0.9721,-0.0052,0.2217,-0.9751,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
31116,2743351.53,18:10:08:944,Trial019,Eye Tracking (ballon droite).avi,58,DarkKhaki,86.4867,Eye,85,81,,,732.4618857772534,339.42186121212916,716.5781151664963,369.56422169174135,-,-,0.0207,0.2305,-0.9729,0.0023,0.216,-0.9764,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
31120,2743418.292,18:10:09:011,Trial019,Eye Tracking (ballon droite).avi,58,DarkKhaki,86.4867,Eye,85,81,,,741.4508747406418,380.53156527435556,718.4833349664463,324.7859635156024,-,-,0.0305,0.2343,-0.9717,0.0033,0.2242,-0.9745,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
31124,2743485.054,18:10:09:077,Trial019,Eye Tracking (ballon droite).avi,58,DarkKhaki,86.4867,Eye,85,81,,,741.6440682784261,373.0219227402852,720.4648107518346,370.0994614625643,-,-,0.0298,0.2338,-0.9718,0.0042,0.2249,-0.9744,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
31128,2743551.816,18:10:09:144,Trial019,Eye Tracking (ballon droite).avi,58,DarkKhaki,86.4867,Eye,67,62,,,745.9280708816988,416.2453149486922,715.9869996934689,382.5799507612977,-,-,0.0247,0.0059,-0.9997,-0.0059,0.0117,-0.9999,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
