Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Participant,Color,Tracking Ratio [%],Category Group,Index Right,Index Left,Pupil Diameter Right [mm],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Group Left,AOI Scope Left,AOI Order Binocular
98320,3143536.648,15:58:57:636,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,21,23,,,618.2736048374072,338.35360353540693,638.4491909288812,382.885942546251,-,-,-0.0712,0.3946,-0.9161,-0.1163,0.4136,-0.903,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98324,3143603.421,15:58:57:703,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,21,23,,,610.6906331008184,331.36421549768374,636.2794693516329,412.4214659639203,-,-,-0.0707,0.3848,-0.9203,-0.1179,0.4151,-0.9021,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98328,3143670.18,15:58:57:769,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,21,23,,,614.0073469645569,352.36200602539895,627.745016620095,327.60594024197883,-,-,-0.0615,0.3981,-0.9153,-0.1131,0.422,-0.8995,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98332,3143736.938,15:58:57:836,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,21,23,,,616.6989264195469,435.6815870279871,625.0550682597268,329.8543962632288,-,-,-0.0645,0.3963,-0.9159,-0.1155,0.4259,-0.8974,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98336,3143803.693,15:58:57:903,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,21,23,,,623.8079552892624,363.0233677453019,624.0421527027936,409.51353581285434,-,-,-0.0647,0.3952,-0.9163,-0.114,0.4216,-0.8996,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98340,3143870.447,15:58:57:970,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,21,23,,,614.035780865877,355.86275198115675,623.0583310018632,308.15354441508674,-,-,-0.0648,0.4212,-0.9046,-0.1089,0.4437,-0.8895,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98344,3143937.201,15:58:58:036,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,21,24,,,606.9378450127191,400.97754649803994,632.1162647049734,355.8367822142357,-,-,-0.0637,0.4225,-0.9041,-0.1069,0.4453,-0.889,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98348,3144003.956,15:58:58:103,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,21,24,,,600.8718541077856,402.2912041175269,628.6712416267055,313.2477103473144,-,-,-0.0668,0.4241,-0.9032,-0.1099,0.4493,-0.8866,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98352,3144070.71,15:58:58:170,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,22,24,,,609.12417155456,288.54418616523697,619.7218255840555,338.6425394707923,-,-,-0.0656,0.432,-0.8995,-0.1141,0.4542,-0.8835,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98356,3144137.464,15:58:58:237,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,22,24,,,600.5355267403341,407.3822636267647,622.7393823622886,328.0606014748128,-,-,-0.0676,0.4288,-0.9009,-0.1075,0.4626,-0.88,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98360,3144204.219,15:58:58:303,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,22,24,,,597.6277555480302,317.60856485455287,625.3156453844308,300.52005296002426,-,-,-0.0651,0.433,-0.899,-0.1152,0.4594,-0.8807,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98364,3144270.973,15:58:58:370,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,22,24,,,607.8217516479482,353.5321255120377,628.0361008758653,300.93677221433444,-,-,-0.0691,0.4296,-0.9004,-0.1154,0.4591,-0.8808,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98368,3144337.727,15:58:58:437,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,22,24,,,606.4810846306683,367.257270063018,635.1918143531019,290.67325640581663,-,-,-0.065,0.4334,-0.8989,-0.1133,0.4539,-0.8838,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98372,3144404.481,15:58:58:504,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,22,24,,,612.5115016945683,329.28306416164156,637.0440712130553,401.2638636415297,-,-,-0.0693,0.4327,-0.8989,-0.114,0.4596,-0.8808,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98376,3144471.237,15:58:58:570,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,22,24,,,613.0844478421708,322.6071613079946,627.4436422552704,392.2973499279131,-,-,-0.0719,0.4319,-0.8991,-0.1123,0.4563,-0.8827,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98380,3144537.994,15:58:58:637,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,22,24,,,615.1162368856532,421.28775864699696,617.1658031517621,325.1795843510121,-,-,-0.0701,0.4317,-0.8993,-0.1146,0.4561,-0.8825,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98384,3144604.764,15:58:58:704,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,22,24,,,612.824683598617,314.2585058493499,617.6487073950377,335.3837555027074,-,-,-0.071,0.4334,-0.8984,-0.1157,0.4612,-0.8797,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98388,3144671.547,15:58:58:771,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,22,24,,,610.5806128915729,310.0695664094785,622.7964861106105,354.33722111438044,-,-,-0.0737,0.4346,-0.8976,-0.1141,0.4539,-0.8837,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98392,3144738.331,15:58:58:838,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,22,24,,,611.3499918451513,291.66502390086845,623.0128801813926,287.85571045397694,-,-,-0.0698,0.4363,-0.8971,-0.1107,0.4561,-0.883,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98396,3144805.114,15:58:58:904,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,22,24,,,606.4180528242242,321.19869082393626,627.1297105962498,343.353963312782,-,-,-0.0616,0.434,-0.8988,-0.1069,0.4578,-0.8826,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98400,3144871.897,15:58:58:971,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,22,24,,,600.4912754218888,311.3751048290826,626.3277523599925,281.9373365370438,-,-,-0.0765,0.4345,-0.8974,-0.1148,0.4579,-0.8815,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98404,3144938.681,15:58:59:038,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,22,24,,,605.8781981542794,319.1743915923868,633.358506127631,420.91713904703033,-,-,-0.0818,0.4256,-0.9012,-0.1147,0.4494,-0.886,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98408,3145005.464,15:58:59:105,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,22,24,,,663.5603020936499,387.84974876409854,683.0010906957689,339.7329651654657,-,-,0.1347,0.4293,-0.893,0.0752,0.4478,-0.891,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98412,3145072.248,15:58:59:171,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,23,25,,,727.4363570478162,292.90963694956935,748.16369795922,317.3787246775907,-,-,0.2137,0.4285,-0.8779,0.174,0.4484,-0.8768,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98416,3145139.031,15:58:59:238,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,23,25,,,781.6865549313592,415.20304735462594,792.4732952656577,337.21704444442634,-,-,0.216,0.4288,-0.8772,0.176,0.4471,-0.877,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98420,3145205.815,15:58:59:305,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,23,25,,,819.5473527170775,371.45733850245426,826.0049828834046,270.6503573193818,-,-,0.2182,0.432,-0.8751,0.174,0.4486,-0.8766,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98424,3145272.598,15:58:59:372,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,23,25,,,844.5470200535452,347.6178417047963,860.628808084041,350.5006707354463,-,-,0.222,0.4259,-0.8771,0.172,0.4403,-0.8812,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98428,3145339.384,15:58:59:439,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,23,25,,,858.9252597703199,301.05899072453985,883.8014270432186,396.2732377107873,-,-,0.2174,0.432,-0.8753,0.1707,0.4438,-0.8797,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98432,3145406.171,15:58:59:505,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,23,25,,,868.3452306261815,320.64801066596414,893.4770869410452,291.2911044722214,-,-,0.1918,0.4411,-0.8768,0.1477,0.4529,-0.8792,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98436,3145472.94,15:58:59:572,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,23,25,,,871.184826392591,293.33666285522236,899.2696929069346,275.625871308967,-,-,0.1935,0.4453,-0.8742,0.1519,0.4558,-0.877,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98440,3145539.708,15:58:59:639,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,23,26,,,883.7229800743773,320.6935010839658,902.1473263494547,320.2251577110284,-,-,0.1905,0.4471,-0.874,0.1455,0.4493,-0.8815,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98444,3145606.477,15:58:59:706,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,24,26,,,884.2774376189303,296.0522381603287,900.7802302717673,364.92514743733676,-,-,0.1836,0.4492,-0.8744,0.1535,0.4504,-0.8795,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98448,3145673.246,15:58:59:772,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,24,26,,,890.6720351413908,291.53515554496425,908.1553893169855,347.40982547197865,-,-,0.187,0.4463,-0.8751,0.1433,0.4544,-0.8792,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98452,3145740.015,15:58:59:839,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,25,27,,,899.565001470273,433.52711997899513,910.4977539910503,339.8738138661995,-,-,0.2093,0.401,-0.8918,0.17,0.4041,-0.8988,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98456,3145806.784,15:58:59:906,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,25,27,,,914.7170994855765,298.3690126777462,909.5044016152705,341.5485137830312,-,-,0.2097,0.4064,-0.8893,0.1734,0.4015,-0.8993,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98460,3145873.553,15:58:59:973,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,25,27,,,913.3238341408762,394.27828717887286,922.0145249062185,360.5363507595064,-,-,0.2101,0.4055,-0.8896,0.1786,0.4057,-0.8964,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98464,3145940.321,15:59:00:040,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,25,27,,,918.9777698137998,365.61158143775504,931.7603686376312,336.44619516656593,-,-,0.2101,0.408,-0.8885,0.1732,0.4082,-0.8963,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98468,3146007.09,15:59:00:106,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,25,27,,,925.2855858729424,386.83941825202754,934.6683688281857,362.14092639670366,-,-,0.2073,0.4051,-0.8905,0.1755,0.4028,-0.8983,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98472,3146073.859,15:59:00:173,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,25,28,,,858.7617528467125,330.2784414768852,872.8321083140532,299.921131257021,-,-,-0.0212,0.4161,-0.9091,-0.0499,0.4194,-0.9064,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98476,3146140.628,15:59:00:240,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,26,28,,,800.4029212687337,338.16298803987763,815.9114095630574,303.40998154545997,-,-,-0.0543,0.4152,-0.9081,-0.0757,0.4214,-0.9037,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98480,3146207.431,15:59:00:307,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,26,28,,,760.3075208716373,369.63279713585234,786.5531251732646,361.681118009455,-,-,-0.0534,0.4113,-0.9099,-0.0743,0.4188,-0.9051,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98484,3146274.235,15:59:00:373,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,26,28,,,718.1300098219958,308.4488761071813,762.2517386773957,415.5752709060038,-,-,-0.048,0.4098,-0.9109,-0.0713,0.4185,-0.9054,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98488,3146341.04,15:59:00:440,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,26,28,,,694.3859755058947,311.80875561888706,732.9384017721618,371.4353602275727,-,-,-0.0515,0.412,-0.9097,-0.0739,0.4208,-0.9042,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98492,3146407.845,15:59:00:507,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,26,28,,,674.605331358126,331.70636004624504,714.6654036817508,304.16079431026884,-,-,-0.0394,0.4136,-0.9096,-0.0727,0.4203,-0.9045,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98496,3146474.65,15:59:00:574,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,26,28,,,670.4570772892363,338.4853902072734,698.3676729192819,377.9758455613191,-,-,-0.0315,0.4123,-0.9105,-0.0533,0.4281,-0.9022,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98500,3146541.455,15:59:00:641,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,26,28,,,673.8225811912896,352.1921031704037,693.7096248890908,336.21732857702233,-,-,-0.0314,0.4198,-0.9071,-0.06,0.43,-0.9009,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98504,3146608.26,15:59:00:707,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,26,28,,,668.8613776330313,319.74983833692977,695.0653970053227,303.272458455863,-,-,-0.0287,0.4113,-0.9111,-0.0611,0.4313,-0.9001,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98508,3146675.065,15:59:00:774,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,26,28,,,663.5794422010299,325.6371247266464,683.2526064960826,346.25189168482416,-,-,-0.0236,0.4203,-0.9071,-0.0619,0.428,-0.9017,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98512,3146741.87,15:59:00:841,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,26,28,,,669.3733419489724,306.581157848325,681.7677651571605,346.35138975029207,-,-,-0.025,0.413,-0.9104,-0.0641,0.4267,-0.9021,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98516,3146808.675,15:59:00:908,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,27,28,,,668.9406218969696,380.34031129596843,679.8537147291704,387.1181173627285,-,-,-0.0301,0.4179,-0.908,-0.0564,0.4354,-0.8985,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98520,3146875.48,15:59:00:975,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,27,28,,,671.5853905490167,385.6463508154819,685.3005431865067,380.1477530177161,-,-,-0.0297,0.4151,-0.9093,-0.0602,0.4307,-0.9005,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98524,3146942.285,15:59:01:042,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,27,28,,,666.0163436759344,348.538253485064,686.2320532347305,368.06685861611635,-,-,-0.0244,0.4153,-0.9093,-0.0628,0.4326,-0.8994,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98528,3147009.088,15:59:01:108,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,27,28,,,660.6545680339347,332.60074838735255,692.7357623661353,328.1721207361867,-,-,-0.0323,0.4131,-0.9101,-0.0628,0.4229,-0.904,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98532,3147075.885,15:59:01:175,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,27,28,,,665.7210943494096,358.98535205326715,697.3831894011047,361.2905375789001,-,-,-0.0372,0.4073,-0.9125,-0.0565,0.4269,-0.9025,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98536,3147142.65,15:59:01:242,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,27,28,,,668.1688072913055,333.3667800320622,686.8865013785294,352.76289230774216,-,-,-0.032,0.4158,-0.9089,-0.0697,0.4304,-0.9,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98540,3147209.414,15:59:01:309,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,27,28,,,657.8775676891823,361.1618512021834,691.3531610508084,366.9983980438195,-,-,-0.0281,0.4125,-0.9105,-0.0604,0.4268,-0.9023,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98544,3147276.179,15:59:01:375,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,27,28,,,658.8857697537015,331.4273504137029,692.3110334274571,384.5273657635387,-,-,-0.0283,0.4049,-0.9139,-0.0669,0.4309,-0.8999,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98548,3147342.944,15:59:01:442,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,27,28,,,654.470045172772,351.21856070554566,695.1251931803796,378.96985131202604,-,-,-0.034,0.4026,-0.9148,-0.0625,0.4252,-0.9029,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98552,3147409.709,15:59:01:509,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,27,28,,,655.7903587717099,342.0471852346202,692.310243977053,399.4870025414087,-,-,-0.0298,0.4089,-0.9121,-0.0654,0.4283,-0.9013,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98556,3147476.473,15:59:01:576,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,27,28,,,657.2995999723001,413.61823393026225,688.9934749112076,352.6966994029732,-,-,-0.0344,0.4009,-0.9155,-0.074,0.4323,-0.8987,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98560,3147543.238,15:59:01:642,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,27,29,,,657.5857679770797,336.4238224490578,691.0071302293712,336.1306835823814,-,-,-0.0455,0.4065,-0.9125,-0.0843,0.4316,-0.8981,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98564,3147610.003,15:59:01:709,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,27,29,,,649.5632501722786,329.04816617465525,682.7676888262923,387.8796345934848,-,-,-0.0435,0.4026,-0.9143,-0.0892,0.4294,-0.8987,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98568,3147676.768,15:59:01:776,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,27,29,,,644.2861275952259,395.8228527618507,675.710569806253,340.84241283253164,-,-,-0.0473,0.4017,-0.9145,-0.0907,0.4261,-0.9001,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98572,3147743.532,15:59:01:843,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,27,29,,,649.2714893858174,343.4570582675374,670.8552873441486,348.341091150175,-,-,-0.0496,0.4013,-0.9146,-0.0879,0.423,-0.9019,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98576,3147810.297,15:59:01:910,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,28,29,,,645.448348618578,329.1565898431347,659.3856855005972,348.4692584263466,-,-,-0.0513,0.401,-0.9146,-0.0915,0.4295,-0.8984,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98580,3147877.054,15:59:01:976,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,28,29,,,642.4045540349028,390.3162858772746,657.6878640102937,296.8382998905058,-,-,-0.0501,0.4067,-0.9122,-0.0879,0.4212,-0.9027,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98584,3147943.809,15:59:02:043,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,28,29,,,639.2375935685762,339.27075938930074,661.3338034653092,406.79317239014,-,-,-0.0533,0.4012,-0.9144,-0.0877,0.4242,-0.9013,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98588,3148010.57,15:59:02:110,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,28,29,,,639.94149733896,369.2849970981065,658.8222384405724,403.50896259531163,-,-,-0.0542,0.4036,-0.9133,-0.0935,0.4257,-0.9,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98592,3148077.331,15:59:02:177,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,28,29,,,640.9855744605144,290.5159022420229,653.7833444214813,376.6016703409066,-,-,-0.0496,0.4073,-0.912,-0.0935,0.4255,-0.9001,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98596,3148144.092,15:59:02:243,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,28,29,,,638.2913283071642,340.6267181098081,646.6033514244818,369.02554493607073,-,-,-0.0495,0.4024,-0.9141,-0.0884,0.426,-0.9004,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98600,3148210.853,15:59:02:310,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,28,29,,,686.4222216686911,350.20889324216023,682.474245643233,300.62822222237963,-,-,0.121,0.4155,-0.9015,0.0561,0.4343,-0.899,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98604,3148277.614,15:59:02:377,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,29,30,,,733.3133553565838,344.20748311673736,744.3254257047486,392.6972089693415,-,-,0.1832,0.4116,-0.8927,0.1487,0.4329,-0.8891,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98608,3148344.375,15:59:02:444,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,29,30,,,778.2211052024428,336.00642257174286,781.4707192677974,359.7963767634254,-,-,0.1829,0.412,-0.8927,0.1448,0.4331,-0.8896,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98612,3148411.137,15:59:02:510,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,29,30,,,801.6413970562762,386.1315850526645,810.3611370309179,310.68393927692097,-,-,0.1875,0.414,-0.8908,0.1491,0.4302,-0.8903,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98616,3148477.898,15:59:02:577,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,29,30,,,821.4746142001467,414.4472237825084,838.7429341773561,388.63837364743165,-,-,0.1877,0.4146,-0.8904,0.1508,0.428,-0.8911,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98620,3148544.659,15:59:02:644,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,29,30,,,837.400448910221,457.93667679020166,854.841603745459,308.84991875327177,-,-,0.1887,0.4162,-0.8895,0.1478,0.4311,-0.8901,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98624,3148611.42,15:59:02:711,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,29,30,,,852.0630293176416,319.4625881320156,869.2294781543684,327.34836681306973,-,-,0.1897,0.4159,-0.8894,0.1504,0.4308,-0.8898,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98628,3148678.181,15:59:02:777,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,29,30,,,863.2979122549146,284.64704768823174,876.6831390634353,325.6072199316388,-,-,0.1934,0.4126,-0.8902,0.1507,0.4294,-0.8904,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98632,3148744.94,15:59:02:844,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,29,30,,,872.543690160867,324.88106347931335,883.432296547639,328.0639783047328,-,-,0.1901,0.4213,-0.8868,0.149,0.4279,-0.8915,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98636,3148811.738,15:59:02:911,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,29,30,,,877.5281772476699,363.2569328488666,885.5538972520617,248.5525198634651,-,-,0.1908,0.4186,-0.8879,0.1575,0.4236,-0.8921,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98640,3148878.537,15:59:02:978,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,29,30,,,875.7361217981933,347.2787990203975,888.9814489413084,406.4847901751986,-,-,0.1921,0.4203,-0.8868,0.1555,0.4239,-0.8923,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98644,3148945.335,15:59:03:045,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,30,31,,,879.5028540776091,368.3130977160023,890.1814762840697,298.2959432323823,-,-,0.1993,0.3593,-0.9117,0.1649,0.3747,-0.9124,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98648,3149012.134,15:59:03:111,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,30,31,,,885.0418959702018,320.0100002724028,899.6845838221628,385.22199461731014,-,-,0.196,0.3605,-0.9119,0.1681,0.3719,-0.9129,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98652,3149078.932,15:59:03:178,Trial019,Eye Tracking (ballon droite).avi,36,OliveDrab,97.9039,Eye,30,31,,,889.7070614557737,321.3839697566237,906.8840598310017,403.4492960567772,-,-,0.1992,0.3645,-0.9097,0.1695,0.372,-0.9126,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
