Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Participant,Color,Tracking Ratio [%],Category Group,Index Right,Index Left,Pupil Diameter Right [mm],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Group Left,AOI Scope Left,AOI Order Binocular,groupe d'enfants
5419,3513845.012,10:17:14:990,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,74,53,,,648.5477085609864,371.79616029667255,668.8740004389475,377.62097766671184,-,-,0.0843,0.4304,-0.8987,0.1086,0.3799,-0.9186,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5423,3513911.82,10:17:15:057,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,74,53,,,644.8781250646242,371.1463043956321,669.1895967989693,379.4345905229055,-,-,0.0938,0.4176,-0.9038,0.0889,0.3767,-0.9221,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5427,3513978.629,10:17:15:124,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,74,53,,,643.801527733022,371.389698946146,673.9180646528929,378.6340371416253,-,-,0.0951,0.4154,-0.9047,0.1029,0.3778,-0.9202,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5431,3514045.438,10:17:15:191,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,74,53,,,646.0592100349735,373.32875781413605,673.6330873982897,382.4489628519845,-,-,0.1199,0.4158,-0.9015,0.1011,0.3792,-0.9198,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5435,3514112.247,10:17:15:258,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,75,53,,,649.3663468886749,373.90505261793186,673.8628133306945,379.2126907734383,-,-,0.0999,0.4112,-0.9061,0.0899,0.3779,-0.9215,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5439,3514179.056,10:17:15:324,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,75,53,,,657.6366206357407,370.45493518016434,675.2060217493181,380.8628872837497,-,-,0.0967,0.4118,-0.9061,0.114,0.3867,-0.9151,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5443,3514245.864,10:17:15:391,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,75,53,,,656.1746944968033,371.6739599369865,666.0038398608189,382.2153229902507,-,-,0.1214,0.4156,-0.9014,0.0777,0.3814,-0.9212,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5447,3514312.673,10:17:15:458,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,75,54,,,662.7196742345429,368.73821307314086,662.2070232749958,384.34462808883967,-,-,0.1292,0.4565,-0.8803,0.0734,0.4256,-0.9019,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5451,3514379.482,10:17:15:525,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,76,54,,,666.8869653497424,363.00825421771896,665.5431374548405,383.16894280620335,-,-,0.1233,0.4507,-0.8841,0.0806,0.4215,-0.9032,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5455,3514446.246,10:17:15:592,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,76,54,,,666.7621468584053,362.73545073502515,665.1233724341597,375.89291231625566,-,-,0.1005,0.4559,-0.8844,0.1094,0.4246,-0.8988,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5459,3514513.002,10:17:15:658,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,-,48,,,692.3488660952962,360.35984169525295,697.1700967681414,372.39398774274963,-,-,0.2406,0.4635,-0.8528,0.203,0.4356,-0.8769,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5463,3514579.757,10:17:15:725,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,15,55,,,583.5082225433933,339.66859005103777,754.7682256854002,362.4015680376899,-,-,0,0,0,0.3348,0.4246,-0.8412,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5467,3514646.513,10:17:15:792,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,15,55,,,501.8745575981794,324.154322405173,788.3752284433731,358.8746356845555,-,-,0,0,0,0.3314,0.4269,-0.8414,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5471,3514713.269,10:17:15:859,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,15,55,,,440.64649394685,312.54519749422917,822.3332286293381,355.4182521834649,-,-,0,0,0,0.334,0.4209,-0.8434,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5475,3514780.024,10:17:15:925,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,64,49,,,524.0925335538282,322.1927776848708,805.1367914870422,354.9884480700461,-,-,0.2103,0.4532,-0.8663,0.1624,0.4302,-0.888,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5479,3514846.78,10:17:15:992,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,77,56,,,561.1815336353371,334.5338061110378,777.0324686391366,356.0210528100429,-,-,0.1252,0.4468,-0.8859,0.1087,0.4281,-0.8972,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5483,3514913.536,10:17:16:059,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,77,56,,,584.4787485956796,340.7656282330691,757.437638842981,356.6922732094547,-,-,0.1237,0.4598,-0.8794,0.0962,0.4246,-0.9003,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5487,3514980.291,10:17:16:126,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,77,56,,,606.2995918149587,341.8203511497489,738.895471447597,358.82102592582334,-,-,0.1222,0.456,-0.8816,0.0716,0.4233,-0.9032,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5491,3515047.047,10:17:16:192,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,77,50,,,624.3967433016336,342.7016331288165,717.5051641976124,364.5395575240374,-,-,0.1229,0.4448,-0.8872,0.0719,0.4123,-0.9082,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5495,3515113.802,10:17:16:259,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,77,57,,,637.9083944447123,343.8556011322861,701.1338745995619,370.76721781293156,-,-,0.1113,0.4543,-0.8839,0.1084,0.4167,-0.9026,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5499,3515180.558,10:17:16:326,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,77,57,,,634.0246683519796,348.2753632884132,683.3167030054688,370.19782917377114,-,-,0.0797,0.4622,-0.8832,0.0589,0.4343,-0.8988,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5503,3515247.31,10:17:16:393,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,77,57,,,640.834642142985,350.31973871471564,676.9950077697425,373.5995436538017,-,-,0.1094,0.4666,-0.8777,0.0906,0.4266,-0.8999,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5507,3515314.053,10:17:16:459,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,77,57,,,641.4757658793296,350.93958726600255,680.6316762666315,371.48896491154744,-,-,0.1019,0.4664,-0.8787,0.0524,0.4288,-0.9019,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5511,3515380.795,10:17:16:526,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,77,57,,,645.2827471436608,350.89670492374586,679.3128764065876,363.8179951170599,-,-,0.1098,0.4676,-0.8771,0.0785,0.4285,-0.9001,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5515,3515447.537,10:17:16:593,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,16,10,,,548.110374161043,332.6859864048596,573.6329711082382,341.26584341745377,-,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5519,3515514.279,10:17:16:660,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,16,10,,,475.24234090576243,319.01473309266225,494.38428861615887,324.33851521971656,-,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5523,3515581.021,10:17:16:726,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,78,58,,,526.1944143959407,329.31405864514517,532.8866376987248,331.85583631780946,-,-,0.1105,0.4658,-0.878,0.0557,0.4249,-0.9035,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5527,3515647.763,10:17:16:793,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,78,58,,,556.2055133175254,333.1254389189014,557.4119171301479,337.9469094992236,-,-,0.106,0.453,-0.8852,0.0447,0.4239,-0.9046,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5531,3515714.506,10:17:16:860,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,78,58,,,576.744224083335,334.9026812720506,581.8878709494439,343.1837888237394,-,-,0.1056,0.4555,-0.8839,0.0574,0.4199,-0.9058,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5535,3515781.248,10:17:16:927,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,78,58,,,594.7114956708394,336.58087665288735,604.0727538851656,344.7438332406348,-,-,0.1078,0.4701,-0.876,0.0597,0.4206,-0.9053,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5539,3515847.99,10:17:16:993,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,78,58,,,603.0141160755437,341.71627416654775,608.7286508011784,351.72137642252676,-,-,0.1027,0.4596,-0.8822,0.0584,0.4185,-0.9063,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5543,3515914.732,10:17:17:060,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,78,58,,,627.8597337468339,346.5060979214743,625.3893434609569,354.99839869249047,-,-,0.0961,0.4429,-0.8914,0.0686,0.4104,-0.9093,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5547,3515981.474,10:17:17:127,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,78,58,,,633.50830392235,351.32660609968264,633.814453997333,361.70089822007355,-,-,0.092,0.441,-0.8928,0.0439,0.4067,-0.9125,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5551,3516048.216,10:17:17:194,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,78,58,,,635.5136079751178,353.56256213698214,637.5700245601656,362.76416646948803,-,-,0.0964,0.4359,-0.8948,0.0489,0.4154,-0.9083,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5555,3516114.993,10:17:17:260,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,79,58,,,637.8106374170426,350.92283945297265,640.0609317388831,361.7403624382461,-,-,0.061,0.4476,-0.8922,0.0747,0.4042,-0.9116,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5559,3516181.785,10:17:17:327,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,79,58,,,634.5654739722615,354.2364374858158,642.760111229099,363.0722069696346,-,-,0.0537,0.4525,-0.8902,0.0515,0.4125,-0.9095,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5563,3516248.577,10:17:17:394,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,-,51,,,540.1623766107792,335.1437344929371,645.1661698739078,363.89801789682645,-,-,0,0,0,0.0761,0.4095,-0.9091,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5567,3516315.369,10:17:17:461,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,-,59,,,565.7344998660983,343.12402551378193,656.4049198216412,370.8881225761072,-,-,0.0804,0.4109,-0.9081,0.0728,0.4045,-0.9116,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5571,3516382.162,10:17:17:528,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,-,59,,,590.7213456051398,347.064777886812,648.2267838860971,369.42583903129866,-,-,0.1202,0.4235,-0.8979,0.0837,0.4075,-0.9094,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5575,3516448.954,10:17:17:594,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,17,59,,,507.32034139912196,329.78713004112524,656.5053713921444,369.419466845786,-,-,0,0,0,0.0731,0.4041,-0.9118,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5579,3516515.746,10:17:17:661,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,17,59,,,444.73096610691255,316.8049595147211,660.7893770260353,370.271922384989,-,-,0,0,0,0.0651,0.3956,-0.9161,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5583,3516582.538,10:17:17:728,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,-,59,,,397.80986676864256,307.0612584055648,662.9843171660866,368.7394029301419,-,-,0,0,0,0.0795,0.3939,-0.9157,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5587,3516649.33,10:17:17:795,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,-,59,,,362.6550262322441,299.8019654448115,665.4892453030635,366.7130505741202,-,-,0,0,0,0.0792,0.3974,-0.9142,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5591,3516716.122,10:17:17:862,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,66,59,,,431.18306374873544,313.5586645491887,665.5519151286917,371.82716363454915,-,-,0.0946,0.429,-0.8983,0.0777,0.3918,-0.9168,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5595,3516782.915,10:17:17:928,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,80,59,,,496.1144719767507,330.5375414293529,667.8158415141841,368.6897086475146,-,-,0.1165,0.4295,-0.8955,0.0923,0.3968,-0.9133,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5599,3516849.707,10:17:17:995,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,80,59,,,538.0589474504603,342.5328328866322,668.1233203911879,370.8367847316624,-,-,0.1011,0.4184,-0.9026,0.0925,0.3995,-0.9121,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5603,3516916.499,10:17:18:062,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,80,59,,,563.8418112607807,345.1097122718671,673.6942562489556,369.29238013005056,-,-,0.0918,0.4423,-0.8921,0.1221,0.3935,-0.9112,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5607,3516983.258,10:17:18:129,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,80,60,,,597.0779539977269,345.0273799160673,678.37329732924,366.76920184457924,-,-,0.0906,0.4575,-0.8846,0.1217,0.3995,-0.9086,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5611,3517050.022,10:17:18:195,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,81,60,,,621.9234429039373,348.10441230745664,684.2663583390297,364.22455001031483,-,-,0.0909,0.4594,-0.8836,0.1095,0.4223,-0.8998,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5615,3517116.786,10:17:18:262,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,81,60,,,627.7825289698696,348.9775299389176,686.778646303084,360.9018999905049,-,-,0.1081,0.448,-0.8875,0.0826,0.4037,-0.9112,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5619,3517183.55,10:17:18:329,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,81,60,,,643.6361012846337,346.3808500706243,690.3626596232791,360.44033335739675,-,-,0.1226,0.4481,-0.8855,0.1025,0.4193,-0.9021,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5623,3517250.315,10:17:18:396,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,81,60,,,650.8766275999307,350.73393976361604,682.4743077350153,361.6616498682941,-,-,0.1053,0.4386,-0.8925,0.0836,0.4062,-0.91,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5627,3517317.079,10:17:18:463,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,81,60,,,645.9061919407308,348.8549045025445,685.1820791466391,360.3694957201642,-,-,0.1053,0.4387,-0.8924,0.0935,0.4076,-0.9084,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5631,3517383.843,10:17:18:529,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,82,60,,,649.7871347254428,353.550995179425,684.6687337217195,362.117928396786,-,-,0.1039,0.4108,-0.9058,0.0865,0.381,-0.9205,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5635,3517450.607,10:17:18:596,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,82,61,,,646.4660559452822,359.2346891395535,680.3468064127165,367.4525339260248,-,-,0.107,0.4019,-0.9094,0.0909,0.3745,-0.9228,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5639,3517517.372,10:17:18:663,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,82,61,,,649.6973265379398,361.70036247035733,680.5873660810694,366.70391844312724,-,-,0.1101,0.3994,-0.9102,0.1075,0.377,-0.92,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
5643,3517584.136,10:17:18:730,Trial019,Eye Tracking (ballon droite).avi,54,Cyan,75.8829,Eye,82,61,,,651.9848582009064,364.4217810663151,675.2768322738989,371.10006549136364,-,-,0.1154,0.4006,-0.9089,0.0971,0.3729,-0.9228,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
