Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Participant,Color,Tracking Ratio [%],Category Group,Index Right,Index Left,Pupil Diameter Right [mm],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Group Left,AOI Scope Left,AOI Order Binocular
88294,1066513.035,15:59:48:387,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,83.4869,Eye,31,30,5.5027,4.6451,536.9155240523104,340.5706719754252,546.7625524997015,317.75935858849516,BallonVisible,BallonVisible,-0.2362,0.4852,-0.8419,-0.321,0.4333,-0.8422,0,-,-,-,-,-,-,-,-,,,,,,
88298,1066579.804,15:59:48:453,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,83.4869,Eye,31,30,5.5322,4.6186,488.3349869428265,360.06422645512396,502.60234888706873,367.56475932553155,BallonVisible,BallonVisible,-0.2426,0.4761,-0.8453,-0.315,0.4364,-0.8428,0,-,-,-,-,-,-,-,-,,,,,,
88302,1066646.573,15:59:48:520,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,83.4869,Eye,31,30,5.5436,4.5966,465.6896028722597,356.16006615252746,474.9861961647926,328.67171843712805,BallonVisible,BallonVisible,-0.2454,0.4797,-0.8424,-0.3143,0.4364,-0.8431,0,-,-,-,-,-,-,-,-,,,,,,
88306,1066713.342,15:59:48:587,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,83.4869,Eye,31,30,5.5379,4.5865,442.07804930227036,277.0850385663784,449.8154289243105,370.7847157049186,BallonVisible,BallonVisible,-0.2433,0.4807,-0.8425,-0.31,0.4409,-0.8423,0,-,-,-,-,-,-,-,-,,,,,,
88310,1066780.11,15:59:48:654,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,83.4869,Eye,31,30,5.529,4.5789,413.58096024133533,383.24616405785713,426.065749293027,353.7193356035173,BallonVisible,BallonVisible,-0.2416,0.4845,-0.8408,-0.3096,0.4396,-0.8432,0,-,-,-,-,-,-,-,-,,,,,,
88314,1066846.879,15:59:48:720,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,0.0,Eye,31,30,5.5235,4.5631,392.20814344563416,324.6730738654568,408.2534895695645,310.21269275156146,BallonVisible,BallonVisible,-0.2397,0.4775,-0.8453,-0.3076,0.4405,-0.8434,0,-,-,-,-,-,-,-,-,,,,,,
88318,1066913.648,15:59:48:787,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,0.0,Eye,31,30,5.5078,4.5459,376.1785308488582,346.51791243209124,394.8942947769676,365.21300092998797,BallonVisible,BallonVisible,-0.2379,0.4797,-0.8446,-0.309,0.4414,-0.8424,0,-,-,-,-,-,-,-,-,,,,,,
88322,1066980.426,15:59:48:854,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,0.0,Eye,31,30,5.472,4.5177,364.1563214012763,412.5013356529803,384.87489868251987,388.2297939332034,BallonVisible,BallonVisible,-0.2332,0.4745,-0.8488,-0.3062,0.4397,-0.8444,0,-,-,-,-,-,-,-,-,,,,,,
88326,1067047.234,15:59:48:921,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,0.0,Eye,31,30,5.4303,4.4758,,,,,BallonVisible,BallonVisible,-0.2385,0.4765,-0.8462,-0.3072,0.4368,-0.8455,0,-,-,-,-,-,-,-,-,,,,,,
88330,1067114.041,15:59:48:988,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,0.0,Eye,31,30,5.3846,4.4422,,,,,BallonVisible,BallonVisible,-0.2365,0.4712,-0.8497,-0.3104,0.4318,-0.8469,0,-,-,-,-,-,-,-,-,,,,,,
88334,1067180.842,15:59:49:054,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,0.0,Eye,31,30,5.3438,4.4051,,,,,BallonVisible,BallonVisible,-0.2318,0.4736,-0.8497,-0.3029,0.434,-0.8485,0,-,-,-,-,-,-,-,-,,,,,,
88338,1067247.622,15:59:49:121,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,0.0,Eye,31,30,5.3017,4.3615,,,,,BallonVisible,BallonVisible,-0.2324,0.4669,-0.8532,-0.3064,0.4304,-0.849,0,-,-,-,-,-,-,-,-,,,,,,
88342,1067314.403,15:59:49:188,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,0.0,Eye,31,30,5.251,4.3361,,,,,BallonVisible,BallonVisible,-0.2313,0.467,-0.8535,-0.2967,0.4275,-0.8539,0,-,-,-,-,-,-,-,-,,,,,,
88346,1067381.184,15:59:49:255,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,0.0,Eye,31,30,5.2236,4.3053,,,,,BallonVisible,BallonVisible,-0.2355,0.4651,-0.8533,-0.2971,0.4278,-0.8537,0,-,-,-,-,-,-,-,-,,,,,,
88350,1067447.965,15:59:49:322,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,0.0,Eye,31,30,5.1956,4.2853,,,,,BallonVisible,BallonVisible,-0.2289,0.4836,-0.8448,-0.2948,0.4498,-0.8431,0,-,-,-,-,-,-,-,-,,,,,,
88354,1067514.745,15:59:49:388,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,0.0,Eye,31,30,5.1678,4.2687,,,,,BallonVisible,BallonVisible,-0.2291,0.4876,-0.8425,-0.2906,0.4529,-0.8429,0,-,-,-,-,-,-,-,-,,,,,,
88358,1067581.526,15:59:49:455,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,0.0,Eye,31,30,5.1475,4.2484,,,,,BallonVisible,BallonVisible,-0.2245,0.4908,-0.8418,-0.2855,0.4535,-0.8443,0,-,-,-,-,-,-,-,-,,,,,,
88362,1067648.307,15:59:49:522,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,0.0,Eye,31,30,5.123,4.2284,,,,,BallonVisible,BallonVisible,-0.2167,0.4899,-0.8444,-0.2829,0.4529,-0.8455,0,-,-,-,-,-,-,-,-,,,,,,
88366,1067715.088,15:59:49:589,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,0.0,Eye,31,30,5.1007,4.2011,,,,,BallonVisible,BallonVisible,-0.2172,0.4942,-0.8418,-0.2746,0.4583,-0.8453,0,-,-,-,-,-,-,-,-,,,,,,
88370,1067781.868,15:59:49:655,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,0.0,Eye,31,30,5.0731,4.1886,,,,,BallonVisible,BallonVisible,-0.21,0.4968,-0.8421,-0.2722,0.459,-0.8457,0,-,-,-,-,-,-,-,-,,,,,,
88374,1067848.649,15:59:49:722,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,0.0,Eye,31,30,5.0521,4.1767,,,,,BallonVisible,BallonVisible,-0.2077,0.4892,-0.8471,-0.2678,0.4559,-0.8488,0,-,-,-,-,-,-,-,-,,,,,,
88378,1067915.415,15:59:49:789,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,0.0,Eye,32,31,5.0108,4.1744,,,,,corps,corps,0.0282,0.4909,-0.8707,-0.022,0.4622,-0.8865,0,-,-,-,-,-,-,-,-,,,,,,
88382,1067982.181,15:59:49:856,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,0.0,Eye,32,31,5.008,4.2017,,,,,corps,corps,0.0363,0.5057,-0.8619,-0.0207,0.4577,-0.8889,0,-,-,-,-,-,-,-,-,,,,,,
88386,1068048.947,15:59:49:923,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,0.0,Eye,32,31,5.0113,4.2154,,,,,corps,corps,0.0404,0.5005,-0.8648,-0.0139,0.4732,-0.8808,0,-,-,-,-,-,-,-,-,,,,,,
88390,1068115.714,15:59:49:989,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,0.0,Eye,32,31,4.9764,4.22,,,,,corps,corps,0.0581,0.5024,-0.8627,-0.0008,0.4688,-0.8833,0,-,-,-,-,-,-,-,-,,,,,,
88394,1068182.48,15:59:50:056,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,0.0,Eye,32,31,4.9547,4.2161,,,,,corps,corps,0.0552,0.5075,-0.8599,0.0078,0.4741,-0.8805,0,-,-,-,-,-,-,-,-,,,,,,
88398,1068249.246,15:59:50:123,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,0.0,Eye,32,31,4.9518,4.2122,,,,,corps,corps,0.0656,0.5183,-0.8527,0.0108,0.4805,-0.8769,0,-,-,-,-,-,-,-,-,,,,,,
88402,1068316.012,15:59:50:190,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,0.0,Eye,32,31,4.9068,4.2212,,,,,corps,corps,0.0643,0.5112,-0.8571,0.0093,0.4738,-0.8806,0,-,-,-,-,-,-,-,-,,,,,,
88406,1068382.779,15:59:50:256,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,0.0,Eye,32,31,4.8761,4.2208,,,,,corps,corps,0.0689,0.5153,-0.8542,0.0098,0.4794,-0.8775,0,-,-,-,-,-,-,-,-,,,,,,
88410,1068449.545,15:59:50:323,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,0.0,Eye,32,31,4.8908,4.2259,,,,,corps,corps,0.0662,0.4976,-0.8649,0.0112,0.4669,-0.8842,0,-,-,-,-,-,-,-,-,,,,,,
88414,1068516.311,15:59:50:390,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,0.0,Eye,32,31,4.8812,4.2476,,,,,corps,corps,0.0739,0.4905,-0.8683,0.0136,0.4713,-0.8819,0,-,-,-,-,-,-,-,-,,,,,,
88418,1068583.078,15:59:50:457,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,83.4869,Eye,32,31,4.8854,4.2776,624.8047361173467,414.72394610012066,602.2492829222647,376.24241003619653,corps,corps,0.072,0.4928,-0.8671,0.0174,0.4712,-0.8819,0,-,-,-,-,-,-,-,-,,,,,,
88422,1068649.844,15:59:50:523,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,83.4869,Eye,32,31,4.9025,4.3076,624.4195645089567,384.4313471513038,603.9069321692931,440.483714200521,corps,corps,0.0727,0.4947,-0.866,0.0134,0.4741,-0.8804,0,-,-,-,-,-,-,-,-,,,,,,
88426,1068716.61,15:59:50:590,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,83.4869,Eye,32,31,4.9388,4.3317,618.4491727930858,381.35608433003415,609.728186292127,403.5451021534176,corps,corps,0.071,0.4957,-0.8656,0.0099,0.4739,-0.8805,0,-,-,-,-,-,-,-,-,,,,,,
88430,1068783.388,15:59:50:657,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,83.4869,Eye,32,31,4.9617,4.3534,617.277238837072,336.94228551932775,608.0309245785542,352.4418076104847,corps,corps,0.0661,0.5001,-0.8635,0.0059,0.4788,-0.8779,0,-,-,-,-,-,-,-,-,,,,,,
88434,1068850.2,15:59:50:724,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,83.4869,Eye,32,31,4.9833,4.3855,619.4098391306854,375.9635614155764,613.9603181952826,375.31753344271294,corps,corps,0.063,0.5007,-0.8633,0.0037,0.4821,-0.8761,0,-,-,-,-,-,-,-,-,,,,,,
88438,1068917.018,15:59:50:791,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,83.4869,Eye,32,31,5.0049,4.4114,620.0418109645475,394.4549217228968,617.6281767111898,419.70984928356677,corps,corps,0.0645,0.5056,-0.8604,0.0004,0.4809,-0.8768,0,-,-,-,-,-,-,-,-,,,,,,
88442,1068983.844,15:59:50:857,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,83.4869,Eye,32,31,5.0143,4.4228,623.6211818587972,392.61329368412424,621.4434004866887,362.52482977803794,corps,corps,0.0595,0.4989,-0.8646,0.0021,0.4715,-0.8819,0,-,-,-,-,-,-,-,-,,,,,,
88446,1069050.669,15:59:50:924,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,83.4869,Eye,32,31,5.0309,4.4442,622.4695478993284,362.13438242983466,616.866157208053,382.8978035605611,corps,corps,0.0631,0.5003,-0.8635,0.0018,0.4709,-0.8822,0,-,-,-,-,-,-,-,-,,,,,,
88450,1069117.495,15:59:50:991,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,83.4869,Eye,33,32,5.0395,4.4463,618.9245860809882,365.4546919567609,617.7749034032429,425.778747071023,Pointage D,Pointage D,0.0231,0.2658,-0.9638,-0.0111,0.2376,-0.9713,0,-,-,-,-,-,-,-,-,,,,,,
88454,1069184.32,15:59:51:058,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,83.4869,Eye,33,32,5.0127,4.4148,603.5366908874362,433.97177609376934,609.9928650150184,415.9380636737717,Pointage D,Pointage D,0.0249,0.2392,-0.9707,-0.0219,0.2127,-0.9769,0,-,-,-,-,-,-,-,-,,,,,,
88458,1069251.146,15:59:51:125,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,83.4869,Eye,33,32,4.9955,4.4104,594.1452182809151,393.42102898017447,614.3314767227666,438.2266938620772,Pointage D,Pointage D,0.0188,0.2417,-0.9702,-0.0236,0.2085,-0.9777,0,-,-,-,-,-,-,-,-,,,,,,
88462,1069317.971,15:59:51:192,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,83.4869,Eye,33,32,4.9843,4.4026,592.7212468692925,463.52620828598316,606.7138952508188,451.61819316532325,Pointage D,Pointage D,0.0093,0.2469,-0.969,-0.0352,0.2232,-0.9741,0,-,-,-,-,-,-,-,-,,,,,,
88466,1069384.797,15:59:51:258,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,83.4869,Eye,33,32,4.966,4.3951,595.5835076768889,470.36616079694693,602.785374887884,484.3382072825432,Pointage D,Pointage D,-0.0002,0.2483,-0.9687,-0.0385,0.2232,-0.974,0,-,-,-,-,-,-,-,-,,,,,,
88470,1069451.622,15:59:51:325,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,83.4869,Eye,33,32,4.9614,4.3963,603.7253211821061,472.4176063790107,605.388146370813,452.2418227892834,Pointage D,Pointage D,-0.0077,0.2456,-0.9693,-0.0541,0.2133,-0.9755,0,-,-,-,-,-,-,-,-,,,,,,
88474,1069518.448,15:59:51:392,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,83.4869,Eye,33,32,4.9621,4.4051,595.755854200573,476.6684547477236,611.9204487857724,493.5235798884257,Pointage D,Pointage D,-0.0106,0.2451,-0.9694,-0.0504,0.2169,-0.9749,0,-,-,-,-,-,-,-,-,,,,,,
88478,1069585.273,15:59:51:459,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,83.4869,Eye,34,30,4.9625,4.4184,607.8534582125488,440.8675570152559,625.1423252502605,474.7046543138137,Pointage D,Pointage D,0.0338,0.2528,-0.9669,-0.0127,0.2239,-0.9745,0,-,-,-,-,-,-,-,-,,,,,,
88482,1069652.078,15:59:51:526,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,83.4869,Eye,34,33,4.9556,4.4522,617.2889146016918,492.79790589063657,636.9661416343135,535.5852114348572,Pointage D,Pointage D,0.027,0.2539,-0.9668,-0.019,0.2205,-0.9752,0,-,-,-,-,-,-,-,-,,,,,,
88486,1069718.863,15:59:51:592,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,83.4869,Eye,34,33,4.9391,4.4809,619.7384288647612,453.99951238183894,646.2333546576127,470.64968783117445,Pointage D,Pointage D,0.0232,0.2582,-0.9658,-0.0188,0.2193,-0.9755,0,-,-,-,-,-,-,-,-,,,,,,
88490,1069785.595,15:59:51:659,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,83.4869,Eye,34,33,4.9307,4.4781,629.0554815221324,480.7575481061281,647.852638058101,489.5075953517046,Pointage D,Pointage D,0.0206,0.2589,-0.9657,-0.0275,0.2188,-0.9754,0,-,-,-,-,-,-,-,-,,,,,,
88494,1069852.327,15:59:51:726,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,83.4869,Eye,34,33,4.9109,4.4814,630.5118641873435,465.9341735065607,640.1354712101971,476.9498478349185,Pointage D,Pointage D,0.0222,0.2565,-0.9663,-0.0301,0.216,-0.9759,0,-,-,-,-,-,-,-,-,,,,,,
88498,1069919.059,15:59:51:793,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,83.4869,Eye,34,33,4.9033,4.4828,625.5028876147537,490.9422011595463,643.256268614871,491.56077229445754,Pointage D,Pointage D,0.0226,0.2546,-0.9668,-0.025,0.2198,-0.9752,0,-,-,-,-,-,-,-,-,,,,,,
88502,1069985.791,15:59:51:859,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,83.4869,Eye,35,34,4.8732,4.4681,619.6140527422637,462.01811352222904,624.817860723787,463.4227848315314,corps,corps,-0.0088,0.4312,-0.9022,-0.0917,0.431,-0.8977,0,-,-,-,-,-,-,-,-,,,,,,
88506,1070052.522,15:59:51:926,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,83.4869,Eye,35,34,4.8778,4.4283,617.9923922393567,520.1227164543261,611.6781075085798,469.21696963484425,corps,corps,-0.0236,0.4501,-0.8927,-0.0773,0.4142,-0.9069,0,-,-,-,-,-,-,-,-,,,,,,
88510,1070119.254,15:59:51:993,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,83.4869,Eye,35,34,4.8854,4.4069,605.1701437227267,416.2400881013249,599.9748607641919,364.26616591810205,corps,corps,-0.0202,0.4557,-0.8899,-0.0735,0.4183,-0.9053,0,-,-,-,-,-,-,-,-,,,,,,
88514,1070185.986,15:59:52:060,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,83.4869,Eye,36,35,4.8899,4.3789,597.7412498938809,414.1743077248777,599.2242492956544,418.43380156666143,corps,corps,-0.0268,0.4883,-0.8723,-0.0708,0.4621,-0.884,0,-,-,-,-,-,-,-,-,,,,,,
88518,1070252.718,15:59:52:126,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,83.4869,Eye,36,35,4.8936,4.3608,591.5542606475558,419.43326398748087,600.8093736783798,392.37486491869953,corps,corps,-0.0248,0.4919,-0.8703,-0.0716,0.4661,-0.8818,0,-,-,-,-,-,-,-,-,,,,,,
88522,1070319.45,15:59:52:193,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,83.4869,Eye,36,35,4.9029,4.3484,584.2126760496845,384.3260008180288,604.688295902055,376.8142111362689,corps,corps,-0.027,0.4983,-0.8666,-0.0787,0.462,-0.8834,0,-,-,-,-,-,-,-,-,,,,,,
88526,1070386.182,15:59:52:260,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,83.4869,Eye,36,35,4.9089,4.3356,584.9385556748186,433.55525453729535,608.0427681933376,432.31832921266096,corps,corps,-0.026,0.501,-0.865,-0.0711,0.4649,-0.8825,0,-,-,-,-,-,-,-,-,,,,,,
88530,1070452.914,15:59:52:327,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,83.4869,Eye,36,35,4.9195,4.3298,582.9966781212306,372.85702372857406,610.2097766922271,361.43433866986834,corps,corps,-0.0284,0.4995,-0.8659,-0.0756,0.4636,-0.8828,0,-,-,-,-,-,-,-,-,,,,,,
88534,1070519.621,15:59:52:393,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,83.4869,Eye,36,35,4.9334,4.3401,589.4429192822663,380.047765676008,604.1031198654294,376.7735964197433,corps,corps,-0.0201,0.4978,-0.8671,-0.0749,0.4635,-0.8829,0,-,-,-,-,-,-,-,-,,,,,,
88538,1070586.34,15:59:52:460,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,83.4869,Eye,36,35,4.9518,4.358,591.4494901275576,385.7702859251056,597.1415328374752,416.2178205043978,corps,corps,-0.0248,0.4922,-0.8702,-0.0757,0.4647,-0.8822,0,-,-,-,-,-,-,-,-,,,,,,
88542,1070653.077,15:59:52:527,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,83.4869,Eye,36,35,4.9813,4.3699,581.6440799365309,387.6527627778402,612.4219632303863,405.5095529351719,corps,corps,-0.0266,0.4921,-0.8701,-0.0741,0.4685,-0.8804,0,-,-,-,-,-,-,-,-,,,,,,
88546,1070719.814,15:59:52:593,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,83.4869,Eye,36,35,5.0139,4.3891,579.9927370277796,350.208934462984,607.8941837147377,393.56877719242334,corps,corps,-0.0242,0.4953,-0.8684,-0.0787,0.4623,-0.8832,0,-,-,-,-,-,-,-,-,,,,,,
88550,1070786.552,15:59:52:660,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,83.4869,Eye,36,35,5.0338,4.4023,582.166460695562,368.2509248951615,603.639246756444,317.6648482155283,corps,corps,-0.0207,0.4911,-0.8709,-0.0753,0.4632,-0.883,0,-,-,-,-,-,-,-,-,,,,,,
88554,1070853.289,15:59:52:727,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,83.4869,Eye,36,35,5.0456,4.4159,583.2136012674191,338.96776744221745,608.0540926840247,412.3941107203279,corps,corps,-0.0235,0.4928,-0.8698,-0.0785,0.4677,-0.8804,0,-,-,-,-,-,-,-,-,,,,,,
88558,1070920.027,15:59:52:794,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,83.4869,Eye,36,35,5.0518,4.4224,576.97033059404,395.74904930191644,603.1667518572497,416.57467417346965,corps,corps,-0.0266,0.4957,-0.8681,-0.0783,0.4689,-0.8798,0,-,-,-,-,-,-,-,-,,,,,,
88562,1070986.764,15:59:52:860,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,83.4869,Eye,36,35,5.0639,4.4255,579.0073889811064,391.13937384929784,598.0899431955098,315.6486074346254,corps,corps,-0.0251,0.4933,-0.8695,-0.0689,0.4728,-0.8785,0,-,-,-,-,-,-,-,-,,,,,,
88566,1071053.501,15:59:52:927,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,83.4869,Eye,36,35,5.0711,4.4338,581.3291379168493,351.54324480920127,593.4668822654139,388.795551163665,corps,corps,-0.0232,0.4945,-0.8689,-0.0726,0.477,-0.8759,0,-,-,-,-,-,-,-,-,,,,,,
88570,1071120.239,15:59:52:994,Trial019,Eye Tracking (ballon gauche).avi,31,MediumSlateBlue,83.4869,Eye,36,35,5.0821,4.4441,585.0645932168845,399.2026919033,593.3626278385315,334.69670576559275,corps,corps,-0.0255,0.4959,-0.868,-0.0807,0.4763,-0.8756,0,-,-,-,-,-,-,-,-,,,,,,
