Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Participant,Color,Tracking Ratio [%],Category Group,Index Right,Index Left,Pupil Diameter Right [mm],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Group Left,AOI Scope Left,AOI Order Binocular,groupe d'enfants
79430,1170325.396,12:07:41:275,Trial022,vole triste vs joie1.avi,30,DimGray,95.9388,Eye,5,8,,,480.8108172238,344.1134063146231,478.5390635576777,350.00858334204037,-,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
79434,1170392.162,12:07:41:342,Trial022,vole triste vs joie1.avi,30,DimGray,95.9388,Eye,42,48,,,520.7280759728036,355.60006162441664,521.2614969689403,360.64223068773106,-,-,0.125,0.3373,-0.9331,0.1098,0.3503,-0.9302,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
79438,1170458.926,12:07:41:408,Trial022,vole triste vs joie1.avi,30,DimGray,95.9388,Eye,42,48,,,551.1719291485398,363.1657111209424,561.2117068620928,370.1819316383002,-,-,0.1325,0.3425,-0.9301,0.0964,0.3511,-0.9313,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
79442,1170525.691,12:07:41:475,Trial022,vole triste vs joie1.avi,30,DimGray,95.9388,Eye,42,48,,,580.7302904993008,370.9187048122223,586.2785856599982,375.2130108093193,-,-,0.1345,0.3426,-0.9298,0.1055,0.3631,-0.9258,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
79446,1170592.456,12:07:41:542,Trial022,vole triste vs joie1.avi,30,DimGray,95.9388,Eye,42,48,,,595.9297934176344,370.544510516446,611.3856084769078,375.26948736336277,-,-,0.1365,0.3362,-0.9319,0.1098,0.3685,-0.9231,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
79450,1170659.221,12:07:41:609,Trial022,vole triste vs joie1.avi,30,DimGray,95.9388,Eye,39,47,,,611.79221847287,374.6649647637487,616.7017458415814,374.54755226532427,-,-,0.1248,0.3401,-0.9321,0.0768,0.3638,-0.9283,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
79454,1170725.987,12:07:41:675,Trial022,vole triste vs joie1.avi,30,DimGray,95.9388,Eye,43,49,,,528.1249118949065,376.104116614894,525.3237667296944,378.86143652798404,-,-,-0.1212,0.3468,-0.9301,-0.163,0.3551,-0.9205,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
79458,1170792.754,12:07:41:742,Trial022,vole triste vs joie1.avi,30,DimGray,95.9388,Eye,43,49,,,458.73875572787585,371.9592534301733,465.1343162242979,378.66492431778175,-,-,-0.125,0.3349,-0.9339,-0.1528,0.3547,-0.9224,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
79462,1170859.52,12:07:41:809,Trial022,vole triste vs joie1.avi,30,DimGray,95.9388,Eye,43,49,,,406.30397215530076,373.03821403244945,411.6663652839229,382.29917159840807,-,-,-0.1239,0.3395,-0.9324,-0.1656,0.3595,-0.9183,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
79466,1170926.286,12:07:41:876,Trial022,vole triste vs joie1.avi,30,DimGray,95.9388,Eye,44,50,,,359.1338451722291,377.539068570692,365.0677800186957,387.968209711841,-,-,-0.1472,0.3161,-0.9372,-0.1816,0.3359,-0.9242,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
79470,1170993.052,12:07:41:942,Trial022,vole triste vs joie1.avi,30,DimGray,95.9388,Eye,44,50,,,320.61552816200845,374.21573336173225,328.61644929685843,387.7799157355907,-,-,-0.1488,0.3257,-0.9337,-0.1837,0.3497,-0.9187,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
79474,1171059.818,12:07:42:009,Trial022,vole triste vs joie1.avi,30,DimGray,95.9388,Eye,44,50,,,290.8802070631774,375.0063418367744,300.1741479143149,389.98408533141884,-,-,-0.149,0.3274,-0.933,-0.1857,0.3438,-0.9205,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
79478,1171126.584,12:07:42:076,Trial022,vole triste vs joie1.avi,30,DimGray,95.9388,Eye,44,-,,,268.1770325085775,376.53433070945175,277.57126314693056,393.98155330785465,-,-,-0.148,0.3395,-0.9289,-0.1919,0.335,-0.9225,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
79482,1171193.35,12:07:42:143,Trial022,vole triste vs joie1.avi,30,DimGray,95.9388,Eye,44,49,,,0.0,374.1438007661315,259.819346154242,398.97954279622354,-,-,-0.1459,0.3494,-0.9256,-0.191,0.3419,-0.9201,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
79486,1171260.104,12:07:42:209,Trial022,vole triste vs joie1.avi,30,DimGray,95.9388,Eye,41,49,,,354.4390700309903,375.03586581669504,363.80421109786937,392.6618880415011,-,-,0.1598,0.3633,-0.9179,0.116,0.3903,-0.9133,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115552,1171343.53,12:07:42:292,Trial023,B joie Triste.jpg,30,DimGray,83.1395,Eye,1,1,,,434.8930853688279,372.97088391241164,446.2788013982024,382.33783269647563,-,-,0.1522,0.3685,-0.9171,0.1117,0.3932,-0.9126,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115556,1171410.271,12:07:42:359,Trial023,B joie Triste.jpg,30,DimGray,83.1395,Eye,1,1,,,489.3073441725985,371.0967360148403,511.7919467251853,375.6556248692254,-,-,0.1465,0.3655,-0.9192,0.1296,0.3814,-0.9153,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115560,1171477.012,12:07:42:426,Trial023,B joie Triste.jpg,30,DimGray,83.1395,Eye,1,1,,,532.5583422218053,368.0743004228098,550.202139652597,376.48097235643223,-,-,0.1508,0.3638,-0.9192,0.1338,0.3799,-0.9153,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115564,1171543.783,12:07:42:492,Trial023,B joie Triste.jpg,30,DimGray,83.1395,Eye,1,1,,,572.7994049038085,370.06681890795267,606.2179850795189,373.1687536401706,-,-,0.1445,0.3671,-0.9189,0.1718,0.3937,-0.903,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115568,1171610.554,12:07:42:559,Trial023,B joie Triste.jpg,30,DimGray,83.1395,Eye,1,1,,,599.168045983566,372.9550511812944,634.9568883879508,370.728088834343,-,-,0.1527,0.3599,-0.9204,0.1588,0.3888,-0.9075,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115572,1171677.325,12:07:42:626,Trial023,B joie Triste.jpg,30,DimGray,83.1395,Eye,2,1,,,573.3940782969852,372.5960819472908,659.1322002075623,369.17662024896777,-,-,0.022,0.3719,-0.928,0.1555,0.3868,-0.909,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115576,1171744.096,12:07:42:693,Trial023,B joie Triste.jpg,30,DimGray,83.1395,Eye,2,1,,,545.8919503463659,372.0114049312223,559.0595275224405,348.6688412749109,-,-,0.0152,0.3687,-0.9294,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115580,1171810.866,12:07:42:759,Trial023,B joie Triste.jpg,30,DimGray,83.1395,Eye,2,-,,,528.7154537439867,368.86948083225946,483.99425655313087,333.267127748327,-,-,0.0102,0.3638,-0.9314,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115584,1171877.637,12:07:42:826,Trial023,B joie Triste.jpg,30,DimGray,83.1395,Eye,2,-,,,519.1402984336751,368.5571081912303,502.10719367843967,343.5075904334061,-,-,0.0173,0.3682,-0.9296,-0.0077,0.3595,-0.9331,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115588,1171944.408,12:07:42:893,Trial023,B joie Triste.jpg,30,DimGray,83.1395,Eye,2,-,,,508.74701785170544,367.06860587522215,499.70444904977984,360.32949025077284,-,-,0.0108,0.3679,-0.9298,-0.0083,0.3632,-0.9317,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115592,1172011.179,12:07:42:960,Trial023,B joie Triste.jpg,30,DimGray,83.1395,Eye,2,2,,,498.50609112467225,370.3201037327169,439.42676848952885,342.0804282941762,-,-,0.0079,0.3679,-0.9298,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115596,1172077.95,12:07:43:026,Trial023,B joie Triste.jpg,30,DimGray,83.1395,Eye,3,2,,,480.87778942518685,366.00400638951714,394.2279955540407,328.3906135508898,-,-,-0.0333,0.3892,-0.9205,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115600,1172144.727,12:07:43:093,Trial023,B joie Triste.jpg,30,DimGray,83.1395,Eye,3,2,,,458.6764894450049,361.6865796548652,360.3098215176146,318.10663030533505,-,-,-0.0299,0.3887,-0.9209,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115604,1172211.505,12:07:43:160,Trial023,B joie Triste.jpg,30,DimGray,83.1395,Eye,3,2,,,449.70574661179535,359.2506879560177,334.85843719645834,310.4047508944131,-,-,-0.0306,0.3914,-0.9197,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115608,1172278.282,12:07:43:227,Trial023,B joie Triste.jpg,30,DimGray,83.1395,Eye,3,2,,,437.5023482756687,359.995775708793,315.81575115043853,304.63455143622036,-,-,-0.0359,0.3914,-0.9195,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115612,1172345.057,12:07:43:294,Trial023,B joie Triste.jpg,30,DimGray,0.0,Eye,3,2,,,428.34979952357367,360.5545915233745,301.53373661592354,300.3069018425758,-,-,-0.0316,0.3916,-0.9196,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115616,1172411.83,12:07:43:360,Trial023,B joie Triste.jpg,30,DimGray,0.0,Eye,4,2,,,421.4853879595024,360.9737033843106,290.8222257150374,297.0611646473424,-,-,-0.0106,0.2935,-0.9559,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115620,1172478.602,12:07:43:427,Trial023,B joie Triste.jpg,30,DimGray,0.0,Eye,4,-,,,416.337079286449,361.2880372800127,282.78859253937276,294.6268617509174,-,-,-0.0137,0.283,-0.959,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115624,1172545.375,12:07:43:494,Trial023,B joie Triste.jpg,30,DimGray,0.0,Eye,4,3,,,,,,,-,-,-0.0112,0.2778,-0.9606,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115628,1172612.147,12:07:43:561,Trial023,B joie Triste.jpg,30,DimGray,0.0,Eye,5,3,,,,,,,-,-,-0.0155,0.2685,-0.9632,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115632,1172678.92,12:07:43:627,Trial023,B joie Triste.jpg,30,DimGray,0.0,Eye,5,4,,,,,,,-,-,-0.0239,0.2636,-0.9643,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115636,1172745.693,12:07:43:694,Trial023,B joie Triste.jpg,30,DimGray,0.0,Eye,5,4,,,,,,,-,-,-0.0122,0.2753,-0.9613,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115640,1172812.465,12:07:43:761,Trial023,B joie Triste.jpg,30,DimGray,0.0,Eye,5,2,,,,,,,-,-,-0.0139,0.2689,-0.9631,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115644,1172879.238,12:07:43:828,Trial023,B joie Triste.jpg,30,DimGray,0.0,Eye,5,2,,,,,,,-,-,-0.0131,0.2649,-0.9642,-0.0915,0.2527,-0.9632,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115648,1172946.011,12:07:43:895,Trial023,B joie Triste.jpg,30,DimGray,0.0,Eye,5,2,,,,,,,-,-,-0.0136,0.2792,-0.9601,-0.0619,0.2616,-0.9632,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115652,1173012.785,12:07:43:961,Trial023,B joie Triste.jpg,30,DimGray,0.0,Eye,5,3,,,,,,,-,-,-0.0098,0.2769,-0.9608,-0.0482,0.2438,-0.9686,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115656,1173079.559,12:07:44:028,Trial023,B joie Triste.jpg,30,DimGray,0.0,Eye,5,3,,,,,,,-,-,-0.0173,0.2756,-0.9611,-0.0402,0.2376,-0.9705,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115660,1173146.333,12:07:44:095,Trial023,B joie Triste.jpg,30,DimGray,0.0,Eye,6,3,,,,,,,-,-,0.2433,0.2668,-0.9325,0.2078,0.2784,-0.9377,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115664,1173213.1,12:07:44:162,Trial023,B joie Triste.jpg,30,DimGray,0.0,Eye,6,3,,,,,,,-,-,0.2377,0.2561,-0.937,0.1723,0.2469,-0.9536,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115668,1173279.867,12:07:44:228,Trial023,B joie Triste.jpg,30,DimGray,0.0,Eye,6,3,,,,,,,-,-,0.2405,0.2613,-0.9348,0.1771,0.2363,-0.9554,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115672,1173346.634,12:07:44:295,Trial023,B joie Triste.jpg,30,DimGray,0.0,Eye,7,3,,,,,,,-,-,0.1928,0.3808,-0.9043,0.123,0.3746,-0.919,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115676,1173413.401,12:07:44:362,Trial023,B joie Triste.jpg,30,DimGray,0.0,Eye,7,3,,,,,,,-,-,0.1909,0.3738,-0.9076,0.1103,0.3734,-0.9211,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115680,1173480.168,12:07:44:429,Trial023,B joie Triste.jpg,30,DimGray,0.0,Eye,7,4,,,,,,,-,-,0.1891,0.3882,-0.9019,0.1599,0.3819,-0.9103,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115684,1173546.935,12:07:44:495,Trial023,B joie Triste.jpg,30,DimGray,0.0,Eye,7,4,,,,,,,-,-,0.0531,0.411,-0.9101,0.005,0.4047,-0.9144,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115688,1173613.702,12:07:44:562,Trial023,B joie Triste.jpg,30,DimGray,0.0,Eye,8,4,,,,,,,-,-,-0.0349,0.4099,-0.9115,-0.0573,0.4033,-0.9133,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115692,1173680.469,12:07:44:629,Trial023,B joie Triste.jpg,30,DimGray,0.0,Eye,8,4,,,,,,,-,-,-0.0233,0.4079,-0.9127,-0.0638,0.3941,-0.9169,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115696,1173747.236,12:07:44:696,Trial023,B joie Triste.jpg,30,DimGray,0.0,Eye,8,4,,,,,,,-,-,-0.0466,0.4171,-0.9077,-0.0668,0.4033,-0.9126,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115700,1173814.014,12:07:44:763,Trial023,B joie Triste.jpg,30,DimGray,0.0,Eye,9,5,,,,,,,-,-,-0.0479,0.4255,-0.9037,-0.0968,0.3991,-0.9118,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115704,1173880.805,12:07:44:829,Trial023,B joie Triste.jpg,30,DimGray,0.0,Eye,9,5,,,,,,,-,-,-0.0521,0.419,-0.9065,-0.0994,0.4121,-0.9057,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115708,1173947.595,12:07:44:896,Trial023,B joie Triste.jpg,30,DimGray,0.0,Eye,9,5,,,,,,,-,-,-0.0461,0.4328,-0.9003,-0.0932,0.4183,-0.9035,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115712,1174014.387,12:07:44:963,Trial023,B joie Triste.jpg,30,DimGray,0.0,Eye,9,-,,,,,,,-,-,-0.0505,0.4195,-0.9063,-0.0811,0.4287,-0.8998,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115716,1174081.18,12:07:45:030,Trial023,B joie Triste.jpg,30,DimGray,0.0,Eye,10,-,,,,,,,-,-,0.2168,0.38,-0.8992,0.174,0.3911,-0.9038,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115720,1174147.973,12:07:45:096,Trial023,B joie Triste.jpg,30,DimGray,0.0,Eye,10,6,,,,,,,-,-,0.2164,0.3793,-0.8996,0.1796,0.4031,-0.8974,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115724,1174214.766,12:07:45:163,Trial023,B joie Triste.jpg,30,DimGray,0.0,Eye,10,6,,,,,,,-,-,0.2148,0.3737,-0.9023,0.1579,0.3816,-0.9108,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115728,1174281.558,12:07:45:230,Trial023,B joie Triste.jpg,30,DimGray,0.0,Eye,10,7,,,,,,,-,-,0.2375,0.3921,-0.8887,0.207,0.4123,-0.8872,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115732,1174348.351,12:07:45:297,Trial023,B joie Triste.jpg,30,DimGray,83.1395,Eye,11,7,,,807.4358618419093,332.13288583368717,828.9392694859828,343.75970264803374,-,-,0.2354,0.4025,-0.8846,0.2024,0.4128,-0.888,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115736,1174415.144,12:07:45:364,Trial023,B joie Triste.jpg,30,DimGray,83.1395,Eye,11,7,,,813.7934196928518,334.18688458342024,832.7961878797628,344.7521992401612,-,-,0.241,0.4041,-0.8824,0.2009,0.4171,-0.8864,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115740,1174481.937,12:07:45:430,Trial023,B joie Triste.jpg,30,DimGray,83.1395,Eye,11,7,,,818.358630904096,333.32422243071403,835.4626665461643,344.62107198376293,-,-,0.2402,0.4104,-0.8797,0.2034,0.4076,-0.8902,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115744,1174548.73,12:07:45:497,Trial023,B joie Triste.jpg,30,DimGray,83.1395,Eye,11,8,,,826.0584114835328,346.4136345413888,834.9289614596439,359.40613825546615,-,-,0.213,0.3347,-0.918,0.1866,0.3453,-0.9198,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115748,1174615.522,12:07:45:564,Trial023,B joie Triste.jpg,30,DimGray,83.1395,Eye,12,8,,,828.1872857031234,361.32494730764824,833.1868755487883,380.1017608914142,-,-,0.2189,0.2919,-0.9311,0.1949,0.2836,-0.9389,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115752,1174682.314,12:07:45:631,Trial023,B joie Triste.jpg,30,DimGray,83.1395,Eye,12,8,,,823.6605243961609,377.5304498117119,689.7739733958828,356.8780237755838,-,-,0.2152,0.2878,-0.9332,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115756,1174749.105,12:07:45:698,Trial023,B joie Triste.jpg,30,DimGray,83.1395,Eye,12,8,,,826.333723734806,388.7998288718871,703.4775587858189,368.03813509199654,-,-,0.2132,0.2849,-0.9346,0.1462,0.3364,-0.9303,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115760,1174815.896,12:07:45:764,Trial023,B joie Triste.jpg,30,DimGray,83.1395,Eye,12,8,,,825.482204739609,401.42294872432495,730.0952906199242,379.3694396843922,-,-,0.2087,0.2961,-0.9321,0.1931,0.3212,-0.9271,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115764,1174882.673,12:07:45:831,Trial023,B joie Triste.jpg,30,DimGray,83.1395,Eye,12,8,,,831.0504579907519,404.42659194563396,759.4016934169633,388.7115986538052,-,-,0.2196,0.2813,-0.9342,0.1812,0.3261,-0.9278,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115768,1174949.45,12:07:45:898,Trial023,B joie Triste.jpg,30,DimGray,83.1395,Eye,13,8,,,882.446327099867,402.1493886926309,814.0031213283135,381.71742264853907,-,-,0.3304,0.323,-0.8868,0.2942,0.3752,-0.879,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115772,1175016.227,12:07:45:965,Trial023,B joie Triste.jpg,30,DimGray,83.1395,Eye,13,8,,,911.2997007525337,401.7088019708878,675.4083754547783,358.05190335378336,-,-,0.3294,0.3218,-0.8877,0.3871,0.3486,-0.8536,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115776,1175083.004,12:07:46:031,Trial023,B joie Triste.jpg,30,DimGray,83.1395,Eye,13,8,,,939.117690117427,402.94247271317,762.0425376373972,364.718381170809,-,-,0.3354,0.3237,-0.8847,0.2972,0.3512,-0.8879,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115780,1175149.781,12:07:46:098,Trial023,B joie Triste.jpg,30,DimGray,83.1395,Eye,13,8,,,964.648227717744,403.8094557577212,808.4508108757486,367.178341909445,-,-,0.3372,0.3166,-0.8866,0.2684,0.3481,-0.8982,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115784,1175216.558,12:07:46:165,Trial023,B joie Triste.jpg,30,DimGray,83.1395,Eye,13,9,,,981.4795649995654,399.4333366910313,852.0285944327456,373.2246490201484,-,-,0.353,0.3205,-0.879,0.2741,0.3425,-0.8986,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115788,1175283.335,12:07:46:232,Trial023,B joie Triste.jpg,30,DimGray,83.1395,Eye,14,9,,,1001.5771409958609,397.13881014610513,880.9609714546834,384.47071736250524,-,-,0.3572,0.322,-0.8768,0.298,0.3087,-0.9033,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115792,1175350.112,12:07:46:299,Trial023,B joie Triste.jpg,30,DimGray,83.1395,Eye,14,9,,,1004.5427185778346,397.6430043986401,915.9828838491384,392.8183365941422,-,-,0.3534,0.321,-0.8787,0.3072,0.3124,-0.8989,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115796,1175416.889,12:07:46:365,Trial023,B joie Triste.jpg,30,DimGray,83.1395,Eye,14,9,,,946.6558793086215,395.44652245343235,862.5202419386889,396.46658561838825,-,-,0.1789,0.3598,-0.9157,0.1069,0.3613,-0.9263,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115800,1175483.666,12:07:46:432,Trial023,B joie Triste.jpg,30,DimGray,83.1395,Eye,15,9,,,830.6971424784615,385.0808962098929,766.0359618190836,390.7272343982173,-,-,-0.0132,0.3872,-0.9219,-0.0449,0.3723,-0.927,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115804,1175550.436,12:07:46:499,Trial023,B joie Triste.jpg,30,DimGray,83.1395,Eye,15,9,,,749.394456448751,378.0326571609902,691.6083293155434,395.6740889532174,-,-,-0.0185,0.3749,-0.9269,-0.0459,0.3553,-0.9336,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115808,1175617.206,12:07:46:566,Trial023,B joie Triste.jpg,30,DimGray,83.1395,Eye,15,9,,,674.2194593284257,376.83067128389223,634.2975356882523,390.63662402167034,-,-,-0.0163,0.3774,-0.9259,-0.0442,0.367,-0.9292,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115812,1175683.975,12:07:46:632,Trial023,B joie Triste.jpg,30,DimGray,83.1395,Eye,15,10,,,629.1691845906787,375.58386837642234,592.697555447501,386.26870612998647,-,-,-0.0138,0.3809,-0.9245,-0.0403,0.3834,-0.9227,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115816,1175750.742,12:07:46:699,Trial023,B joie Triste.jpg,30,DimGray,83.1395,Eye,15,10,,,596.6130533965653,375.45000419808184,569.5723305394264,380.5730928535648,-,-,-0.0143,0.379,-0.9253,-0.0383,0.3869,-0.9213,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115820,1175817.51,12:07:46:766,Trial023,B joie Triste.jpg,30,DimGray,83.1395,Eye,15,10,,,577.3145049612416,373.2127194566389,554.2197174238478,377.6328466342894,-,-,-0.0165,0.3686,-0.9295,-0.0513,0.3901,-0.9193,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115824,1175884.278,12:07:46:833,Trial023,B joie Triste.jpg,30,DimGray,83.1395,Eye,15,10,,,556.9054187901003,373.75467802253803,534.0017655229917,373.8723121876429,-,-,-0.0125,0.3762,-0.9265,-0.0565,0.3914,-0.9185,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115828,1175951.046,12:07:46:900,Trial023,B joie Triste.jpg,30,DimGray,83.1395,Eye,15,10,,,536.3218551420364,371.05320428283517,516.2170566136746,375.95041103792244,-,-,-0.0103,0.3727,-0.9279,-0.0551,0.3945,-0.9173,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115832,1176017.814,12:07:46:966,Trial023,B joie Triste.jpg,30,DimGray,83.1395,Eye,1,5,,,467.1793417079939,349.44239127281503,452.1007428117225,353.71642492770815,-,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115836,1176084.582,12:07:47:033,Trial023,B joie Triste.jpg,30,DimGray,83.1395,Eye,1,5,,,415.2702411427023,333.23769294910113,403.9612919704987,337.04434677884865,-,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115840,1176151.349,12:07:47:100,Trial023,B joie Triste.jpg,30,DimGray,83.1395,Eye,16,11,,,432.9811867248702,361.1642252062742,405.28000783773547,371.60296114232415,-,-,-0.0238,0.2714,-0.9622,-0.0849,0.244,-0.966,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115844,1176218.117,12:07:47:167,Trial023,B joie Triste.jpg,30,DimGray,83.1395,Eye,16,11,,,441.8023736585916,380.3735809107287,412.64437424626465,396.36189800593746,-,-,-0.0243,0.2642,-0.9642,-0.0781,0.2497,-0.9652,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115848,1176284.885,12:07:47:233,Trial023,B joie Triste.jpg,30,DimGray,83.1395,Eye,16,11,,,453.1879453436783,395.1626440424917,394.3175557600057,421.02486131810514,-,-,-0.026,0.2575,-0.9659,-0.1082,0.2474,-0.9629,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115852,1176351.649,12:07:47:300,Trial023,B joie Triste.jpg,30,DimGray,83.1395,Eye,16,11,,,449.3784877338891,408.2693530446438,370.2057914438328,438.5365705394114,-,-,-0.0306,0.2653,-0.9637,-0.1638,0.2208,-0.9615,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115856,1176418.402,12:07:47:367,Trial023,B joie Triste.jpg,30,DimGray,83.1395,Eye,16,11,,,450.68164786183434,418.23429605640365,349.53278018474583,454.6085800448121,-,-,-0.0216,0.266,-0.9637,-0.1812,0.2045,-0.962,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115860,1176485.154,12:07:47:434,Trial023,B joie Triste.jpg,30,DimGray,83.1395,Eye,2,6,,,403.02994371398484,384.81557882934067,327.1682929561685,412.69742040922466,-,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115864,1176551.913,12:07:47:500,Trial023,B joie Triste.jpg,30,DimGray,83.1395,Eye,2,6,,,367.27457938916916,359.6849542314894,310.3783413208069,381.1974640049801,-,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115868,1176618.672,12:07:47:567,Trial023,B joie Triste.jpg,30,DimGray,83.1395,Eye,2,6,,,340.45036938614163,340.84780226304764,297.77819083487,357.58331318174334,-,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
